Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
47,0,11.8084,,-10.9278,-3.09335,-38.9,14.722,,-9.99918,-1.30489,31.9714,-17.5734,0.665559,4.33467,-16.6979,-21.2521,-9.44547,149.87,76.4457,-151.428,-343.765,914.252,5.3959
48,0,12.0126,,-10.9045,-2.9204,-39.0455,14.7054,,-10.0229,-1.34935,31.8363,-17.6372,0.420496,4.5025,-16.5294,-21.3322,-9.21165,150.092,76.4024,-151.762,-342.811,914.206,7.00128
49,0,12.2303,,-10.8911,-2.75605,-39.1992,14.7161,,-10.0372,-1.3988,31.6925,-17.7035,0.159504,4.63681,-16.3932,-21.41,-9.03539,150.368,76.358,-152.126,-342.078,914.171,8.24142
50,0,12.4036,,-10.969,-2.48683,-39.3499,14.7126,,-10.0656,-1.44042,31.5649,-17.7493,-0.203309,4.80643,-16.2556,-21.4714,-8.80377,150.511,76.3231,-152.393,-341.312,914.098,9.65787
51,0,12.4878,,-10.9559,-2.36869,-39.4674,14.6768,,-10.0994,-1.47674,31.3715,-17.7693,-0.440071,4.9365,-16.1417,-21.536,-8.63552,150.619,76.2615,-152.582,-340.659,914.1,10.7713
52,0,12.7293,,-11.0475,-2.05161,-39.6348,14.6746,,-10.1454,-1.52618,31.2039,-17.8412,-0.850984,5.11971,-15.9773,-21.6022,-8.37102,150.83,76.2267,-152.929,-339.926,914.109,12.3872
53,0,12.7724,,-11.0354,-2.03308,-39.6884,14.7258,,-10.1915,-1.59863,31.0159,-17.8372,-1.13339,5.26832,-15.8977,-21.6513,-8.22084,151.044,76.1346,-153.224,-339.283,914.195,13.4912
54,0,12.8557,,-11.0463,-1.91936,-39.7679,14.761,,-10.2407,-1.68673,30.791,-17.8279,-1.3467,5.3924,-15.7735,-21.7243,-8.04603,151.372,76.0431,-153.631,-338.578,914.32,14.8909
55,0,13.0619,,-11.1026,-1.71757,-39.873,14.7715,,-10.2791,-1.75243,30.7258,-17.8678,-1.65666,5.5662,-15.6185,-21.7983,-7.81585,151.665,76.0079,-154.034,-337.923,914.321,16.4625
56,0,13.1267,,-11.0824,-1.71409,-39.9121,14.7932,,-10.3131,-1.82143,30.6188,-17.873,-1.88482,5.68796,-15.5263,-21.8653,-7.68674,151.897,75.9356,-154.309,-337.26,914.347,17.7665
57,0,13.1863,,-11.1206,-1.63825,-39.942,14.7902,,-10.3635,-1.8967,30.477,-17.8711,-2.12003,5.82741,-15.4014,-21.9389,-7.50657,152.139,75.8569,-154.631,-336.598,914.349,19.1497
58,0,13.4144,,-11.1664,-1.41501,-40.0633,14.7633,,-10.4198,-1.98685,30.3065,-17.9352,-2.4908,5.99555,-15.2118,-22.0303,-7.24903,152.445,75.7563,-155.051,-335.749,914.327,20.9951
59,0,13.5762,,-11.264,-1.17854,-40.1588,14.7621,,-10.4818,-2.08139,30.0414,-17.9615,-2.88942,6.12254,-15.0723,-22.1062,-7.0542,152.703,75.6639,-155.401,-335.01,914.233,22.3566
60,0,13.704,,-11.3155,-1.00833,-40.2498,14.7224,,-10.5191,-2.149,29.9715,-17.9849,-3.22579,6.26032,-14.9171,-22.1896,-6.84784,152.931,75.5708,-155.73,-334.446,914.315,23.6746
61,0,13.7354,,-11.3399,-0.893518,-40.3114,14.7076,,-10.5786,-2.24869,29.7612,-17.9555,-3.45941,6.36965,-14.7825,-22.2749,-6.67894,153.228,75.4509,-156.101,-333.833,914.382,24.9733
62,0,13.792,,-11.354,-0.812848,-40.3577,14.6739,,-10.6103,-2.31536,29.7838,-17.9512,-3.74849,6.52774,-14.6378,-22.3559,-6.47765,153.443,75.3716,-156.407,-333.211,914.359,26.3845
63,0,13.9833,,-11.4085,-0.608416,-40.4581,14.6326,,-10.6597,-2.39779,29.6944,-17.9903,-4.1185,6.67465,-14.4566,-22.4474,-6.24412,153.763,75.2809,-156.83,-332.568,914.331,27.9967
64,0,14.0033,,-11.4285,-0.527272,-40.504,14.6289,,-10.7188,-2.50808,29.4872,-17.9652,-4.41442,6.77307,-14.3339,-22.5323,-6.09605,154.069,75.1354,-157.192,-331.926,914.353,29.3173
65,0,14.0825,,-11.4782,-0.381527,-40.56,14.6122,,-10.7793,-2.60425,29.3467,-17.9507,-4.736,6.89719,-14.1857,-22.613,-5.9034,154.358,75.0336,-157.56,-331.31,914.426,30.7899
66,0,14.27,,-11.5861,-0.112883,-40.649,14.59,,-10.8482,-2.67975,29.2028,-17.9709,-5.15615,7.04682,-14.0129,-22.6853,-5.66327,154.641,74.9568,-157.956,-330.705,914.43,32.331
67,0,14.47,,-11.68,0.138611,-40.7387,14.575,,-10.911,-2.77531,29.065,-17.9984,-5.59463,7.16597,-13.8522,-22.7652,-5.45592,154.985,74.857,-158.393,-330.166,914.424,33.817
68,0,14.6726,,-11.7729,0.416775,-40.8397,14.5296,,-10.9599,-2.86361,29.08,-18.0328,-6.04131,7.29601,-13.6768,-22.8508,-5.22567,155.27,74.7669,-158.791,-329.614,914.471,35.2343
69,0,15.1829,,-11.9184,0.997592,-41.0007,15.1999,,-11.0857,-2.38591,28.9812,-17.4889,-5.89975,7.42843,-13.5727,-22.7171,-5.2841,157.304,75.8298,-160.669,-332.673,913.816,37.32
70,0,15.34,,-12.0496,1.29483,-41.0663,15.4825,,-11.2387,-2.27523,28.8439,-17.2403,-6.20626,7.47171,-13.4042,-22.7338,-5.26881,158.357,75.9089,-161.695,-331.984,913.701,38.4737
71,0,15.5237,,-12.1765,1.60353,-41.1511,15.626,,-11.3885,-2.29028,28.6905,-17.0691,-6.62171,7.484,-13.1942,-22.8109,-5.21293,159.333,75.8728,-162.656,-331.286,913.582,39.6873
72,0,15.7309,,-12.3065,1.92857,-41.2369,15.6993,,-11.5293,-2.33785,28.6325,-16.9375,-7.09352,7.52154,-12.964,-22.9039,-5.1077,160.207,75.8198,-163.551,-330.629,913.498,40.8877
73,0,15.9473,,-12.4156,2.24036,-41.3295,15.7536,,-11.646,-2.3942,28.6408,-16.827,-7.57443,7.5389,-12.7398,-23.0062,-5.01516,161.039,75.7473,-164.389,-330.033,913.372,42.0817
74,0,16.1087,,-12.5163,2.51151,-41.3994,15.8182,,-11.7748,-2.46829,28.5405,-16.7108,-8.02557,7.56083,-12.5286,-23.1026,-4.92586,161.871,75.6376,-165.236,-329.497,913.29,43.1962
75,0,16.2489,,-12.6055,2.74917,-41.4431,15.877,,-11.8822,-2.52222,28.5551,-16.5816,-8.41564,7.59948,-12.3222,-23.1942,-4.83034,162.621,75.5649,-166.001,-328.96,913.213,44.3274
76,0,16.3755,,-12.6901,2.96729,-41.4676,15.9077,,-11.9717,-2.55552,28.6952,-16.4592,-8.77228,7.65512,-12.1064,-23.2872,-4.71449,163.308,75.4983,-166.717,-328.484,913.145,45.4474
77,0,16.5561,,-12.7531,3.1603,-41.5037,15.9257,,-12.0651,-2.60799,28.7227,-16.3813,-9.13554,7.68194,-11.8915,-23.3899,-4.61701,164.024,75.3943,-167.443,-328.026,913.127,46.5803
78,0,16.7022,,-12.8578,3.37533,-41.5145,15.9265,,-12.1601,-2.65967,28.7975,-16.296,-9.51901,7.73872,-11.6797,-23.4851,-4.48733,164.626,75.3029,-168.084,-327.466,913.099,47.6862
79,0,16.8936,,-12.9528,3.59147,-41.5405,15.955,,-12.2596,-2.73624,28.7504,-16.2244,-9.90848,7.77459,-11.4781,-23.5823,-4.37911,165.252,75.201,-168.734,-326.828,912.976,48.7896
80,0,17.1087,,-13.0471,3.8486,-41.5942,15.9341,,-12.3468,-2.79604,28.7469,-16.1745,-10.2838,7.79259,-11.2546,-23.6888,-4.25625,165.834,75.0907,-169.349,-326.241,912.837,49.813
81,0,17.3053,,-13.1154,4.03285,-41.631,15.9601,,-12.4305,-2.87634,28.775,-16.1221,-10.6612,7.83284,-11.0451,-23.792,-4.13472,166.44,74.9471,-170,-325.692,912.661,50.7762
82,0,17.4224,,-13.176,4.14545,-41.6228,15.9456,,-12.5354,-2.97052,28.7239,-16.0545,-11.0162,7.902,-10.8386,-23.8925,-3.99604,166.934,74.7898,-170.555,-325.206,912.473,51.6742
83,0,17.5647,,-13.1852,4.20721,-41.6255,15.923,,-12.6276,-3.06196,28.6475,-16.0069,-11.3272,7.96091,-10.6231,-24.0046,-3.86781,167.427,74.6194,-171.093,-324.634,912.35,52.6166
84,0,17.6316,,-13.2159,4.256,-41.5997,15.9259,,-12.7288,-3.15589,28.5903,-15.9165,-11.6012,8.03971,-10.4146,-24.108,-3.73106,167.94,74.4529,-171.669,-324.122,912.343,53.467
85,0,17.721,,-13.2112,4.2151,-41.5781,16.0302,,-12.9207,-3.42041,28.7504,-15.8083,-11.8822,8.03744,-10.1932,-24.1369,-3.67143,168.706,74.16,-172.425,-323.174,912.28,54.3088
86,0,17.7803,,-13.2148,4.23461,-41.5583,16.0494,,-13.0081,-3.47429,28.6031,-15.6974,-12.0564,8.09683,-10.0208,-24.2225,-3.58625,169.206,74.0813,-172.948,-322.866,912.228,55.0506
87,0,17.8542,,-13.2141,4.17498,-41.5234,16.1731,,-13.1997,-3.75346,28.7365,-15.596,-12.3249,8.07209,-9.83386,-24.2323,-3.55601,169.928,73.7732,-173.648,-321.996,912.038,55.7033
88,0,17.9806,,-13.1821,4.14698,-41.515,16.3072,,-13.3622,-3.98584,29.0315,-15.5077,-12.5538,8.05967,-9.67056,-24.2122,-3.52315,170.584,73.5746,-174.291,-321.407,911.854,56.2248
89,0,18.0843,,-13.1278,4.02921,-41.4695,16.4146,,-13.5407,-4.22637,29.0581,-15.4078,-12.7444,8.11557,-9.46042,-24.2175,-3.42758,171.255,73.3371,-174.98,-320.747,911.557,57.0962
90,0,18.1467,,-13.0567,3.91992,-41.4349,16.4927,,-13.7067,-4.4447,29.2308,-15.3214,-12.8893,8.14542,-9.29342,-24.1946,-3.36224,171.759,73.1502,-175.5,-320.263,911.385,57.4693
91,0,18.1127,,-13.0065,3.74829,-41.3587,16.6418,,-13.8831,-4.68692,29.2219,-15.1901,-12.9773,8.16463,-9.16813,-24.167,-3.3444,172.31,72.9341,-176.034,-319.749,911.225,57.8938
92,0,18.1131,,-12.9493,3.56603,-41.2975,16.564,,-14.0361,-4.94445,29.5671,-15.1612,-13.0268,8.14734,-8.98462,-24.1596,-3.29192,172.595,72.7282,-176.289,-319.415,911.099,58.2019
93,0,18.0387,,-12.9344,3.31436,-41.1718,16.5742,,-14.175,-5.17964,29.8475,-15.0875,-13.0283,8.11573,-8.85026,-24.1437,-3.30851,172.949,72.4919,-176.582,-318.978,910.929,58.4737
94,0,18.0373,,-12.9031,2.96113,-41.0074,16.7727,,-14.3238,-5.38295,29.7868,-14.9791,-13.005,8.11023,-8.75969,-24.1179,-3.37098,173.546,72.2555,-177.124,-318.466,910.816,58.7247
95,0,17.9812,,-12.8803,2.59496,-40.827,16.9399,,-14.4511,-5.59791,29.6832,-14.8722,-12.8991,8.06586,-8.66789,-24.1146,-3.45727,174.069,72.0066,-177.559,-317.992,910.722,58.8717
96,0,17.9936,,-12.9086,2.33762,-40.6598,16.9524,,-14.5631,-5.82802,29.8746,-14.8267,-12.7986,8.02396,-8.5039,-24.129,-3.45967,174.461,71.7911,-177.901,-317.582,910.564,58.9671
97,0,18.0629,,-12.9526,2.01403,-40.4575,17.1949,,-14.6669,-6.0087,29.7157,-14.7522,-12.7879,7.99292,-8.43036,-24.1193,-3.54487,175.033,71.5369,-178.413,-316.963,910.393,59.102
98,0,18.2195,,-13.0116,1.78892,-40.3001,17.2142,,-14.7466,-6.22454,29.886,-14.7777,-12.8114,7.95679,-8.26286,-24.1439,-3.52348,175.39,71.3194,-178.744,-316.504,910.289,59.1947
99,0,18.3695,,-13.0756,1.59634,-40.1642,17.2742,,-14.8506,-6.45372,29.8666,-14.7905,-12.9046,7.93944,-8.10964,-24.1607,-3.48801,175.762,71.0499,-179.117,-315.998,910.188,59.4073
100,0,18.5738,,-13.1445,1.42725,-40.0411,17.4624,,-14.9465,-6.64419,29.7195,-14.773,-12.9974,7.93348,-7.98918,-24.1636,-3.47808,176.25,70.821,-179.616,-315.365,910.202,59.4654
101,0,18.7626,,-13.2295,1.31499,-39.9351,17.4742,,-15.0356,-6.86325,29.8863,-14.7999,-13.1029,7.92257,-7.82721,-24.1685,-3.41226,176.517,70.6444,-179.9,-314.857,910.143,59.4456
102,0,18.9528,,-13.3307,1.23189,-39.837,17.6226,,-15.1391,-7.02635,29.7602,-14.7789,-13.216,7.90483,-7.71731,-24.1433,-3.40084,176.904,70.4659,-180.29,-314.23,909.957,59.4736
103,0,19.1622,,-13.4371,1.16592,-39.7351,17.6721,,-15.2221,-7.17979,29.8487,-14.7708,-13.2862,7.8987,-7.5604,-24.1262,-3.35313,177.212,70.3613,-180.605,-313.568,909.815,59.4075
104,0,19.3448,,-13.5411,1.1094,-39.6403,17.9194,,-15.3005,-7.26557,29.5787,-14.6971,-13.3596,7.86924,-7.49711,-24.074,-3.40103,177.678,70.2419,-181.05,-312.895,909.644,59.3113
105,0,19.5246,,-13.6448,1.10744,-39.5663,17.9761,,-15.4007,-7.41612,29.3915,-14.6574,-13.4437,7.86641,-7.35453,-24.0423,-3.35265,177.979,70.1734,-181.355,-312.282,909.404,59.2686
106,0,19.788,,-13.7992,1.2432,-39.5339,18.0424,,-15.4654,-7.49993,29.4925,-14.6385,-13.6248,7.87804,-7.21032,-23.9813,-3.26934,178.257,70.1501,-181.678,-311.621,909.298,59.2045
107,0,20.0134,,-13.9142,1.3882,-39.5463,18.0462,,-15.5299,-7.59998,29.4985,-14.6415,-13.8421,7.86297,-7.07304,-23.9315,-3.199,178.459,70.0827,-181.908,-311.078,909.136,59.2452
108,0,20.1185,,-13.9906,1.47493,-39.5398,18.039,,-15.5899,-7.7092,29.5178,-14.5993,-13.9911,7.84111,-6.95463,-23.8796,-3.15954,178.601,70.0385,-182.058,-310.535,909.017,59.0168
109,0,20.3764,,-14.1293,1.65848,-39.5405,18.1138,,-15.6449,-7.75008,29.416,-14.5537,-14.2086,7.85698,-6.80877,-23.8201,-3.07927,178.896,70.0331,-182.407,-309.745,908.889,58.9155
110,0,20.5734,,-14.2479,1.87378,-39.5782,18.1807,,-15.6787,-7.78661,29.3007,-14.5041,-14.4553,7.84684,-6.70602,-23.7634,-3.03131,179.138,70.0136,-182.687,-309.141,908.808,58.8185
111,0,20.7902,,-14.3538,2.06396,-39.604,18.3402,,-15.7053,-7.80444,29.002,-14.4276,-14.6514,7.84447,-6.6196,-23.7108,-3.00777,179.464,70.0131,-183.05,-308.4,908.786,58.5512
112,0,20.8902,,-14.4133,2.18527,-39.6186,18.3513,,-15.7111,-7.82338,28.898,-14.3645,-14.7727,7.8338,-6.52723,-23.6703,-2.9845,179.62,70.0362,-183.217,-307.827,908.911,58.2874
113,0,21.0297,,-14.5207,2.44448,-39.6753,18.3123,,-15.7408,-7.85071,28.8543,-14.3117,-14.973,7.84746,-6.40733,-23.6115,-2.88937,179.733,70.1089,-183.375,-307.181,908.876,58.2605
114,0,21.1859,,-14.6171,2.65226,-39.7083,18.3644,,-15.7751,-7.82801,28.6702,-14.2305,-15.1184,7.86348,-6.31759,-23.534,-2.84539,179.949,70.1874,-183.631,-306.534,908.815,58.0078
115,0,21.2873,,-14.7038,2.84542,-39.7349,18.3786,,-15.8228,-7.81552,28.4963,-14.133,-15.2196,7.89341,-6.21597,-23.4536,-2.78556,180.128,70.2823,-183.842,-305.955,908.721,57.8672
116,0,21.2804,,-14.7211,2.94939,-39.7652,18.2053,,-15.8681,-7.87387,28.6103,-14.072,-15.2554,7.89109,-6.07688,-23.3905,-2.71681,180.139,70.3589,-183.841,-305.581,908.722,57.7958
117,0,21.3861,,-14.826,3.202,-39.8151,18.0947,,-15.8914,-7.85593,28.9028,-14.0052,-15.3821,7.91434,-5.93295,-23.2966,-2.6201,180.228,70.4752,-183.966,-305.041,908.687,57.7476
118,0,21.4433,,-14.8965,3.3621,-39.841,17.9993,,-15.9175,-7.84177,29.0218,-13.9467,-15.4359,7.87207,-5.83701,-23.202,-2.62452,180.294,70.5683,-184.008,-304.534,908.657,57.3168
