Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
27,0,10.6726,,-16.9565,-19.9874,-39.2359,9.57352,,-17.2006,-14.9101,28.8264,-9.68882,17.7104,11.8427,1.41804,-4.90498,-2.6103,146.299,81.6194,-148.126,-12.7136,903.305,-69.5033
28,0,10.4093,,-16.8024,-20.4601,-39.0232,9.38506,,-17.3669,-15.0932,28.6874,-10.1121,17.5306,11.9152,1.35158,-4.91694,-2.45299,145.974,80.6966,-147.786,-10.0926,903.253,-67.0946
29,0,10.3364,,-16.7444,-20.6443,-38.8938,9.23735,,-17.4535,-15.2195,28.6367,-10.3282,17.4998,11.8038,1.20373,-4.95522,-2.52264,145.008,80.4651,-146.711,-9.81253,903.071,-66.7822
30,0,10.6091,,-16.8603,-20.177,-39.0766,9.28439,,-17.3636,-15.0953,28.6932,-10.0303,17.7598,11.6306,1.15496,-4.93847,-2.7744,144.01,81.375,-145.625,-12.4623,902.969,-69.0921
31,0,10.6706,,-16.9501,-19.9809,-39.1731,9.30016,,-17.3339,-14.9937,28.6712,-9.91797,17.8876,11.6243,1.18582,-4.88342,-2.81418,143.614,81.5977,-145.221,-12.3331,902.92,-69.319
32,0,10.6252,,-17.0425,-19.7938,-39.2517,9.2862,,-17.3026,-14.8566,28.6276,-9.7653,18.0493,11.6001,1.17987,-4.8098,-2.86391,142.461,81.8624,-144.074,-11.9375,902.958,-69.8679
33,0,10.7007,,-17.0362,-19.7784,-39.2924,9.31996,,-17.293,-14.7847,28.5942,-9.71467,18.1242,11.7006,1.27455,-4.75,-2.8123,142.95,82.0088,-144.604,-12.2092,902.959,-69.5134
34,0,10.7243,,-17.0715,-19.7148,-39.3398,9.34414,,-17.2696,-14.6978,28.5718,-9.61642,18.2203,11.7673,1.34592,-4.68892,-2.77586,142.817,82.1896,-144.507,-11.9718,903.013,-69.4181
35,0,10.7205,,-17.1396,-19.6366,-39.3884,9.35645,,-17.2566,-14.6115,28.5337,-9.50121,18.3263,11.8433,1.41257,-4.62219,-2.73054,142.456,82.3913,-144.193,-11.6317,903.04,-69.3175
36,0,10.7287,,-17.1743,-19.5638,-39.4328,9.37442,,-17.2368,-14.519,28.502,-9.38263,18.4445,11.911,1.47846,-4.55579,-2.69772,142.065,82.5953,-143.832,-11.2075,903.028,-69.1583
37,0,10.7188,,-17.2165,-19.4987,-39.4681,9.38793,,-17.2222,-14.4276,28.4627,-9.26001,18.577,11.9805,1.54285,-4.48644,-2.66287,141.555,82.8033,-143.36,-10.7454,903.04,-69.0224
38,0,10.6898,,-17.2646,-19.4408,-39.4945,9.40006,,-17.2068,-14.3322,28.4219,-9.12377,18.7326,12.0416,1.60351,-4.4147,-2.63293,140.934,83.021,-142.765,-10.2215,903.01,-68.8187
39,0,10.6825,,-17.31,-19.3737,-39.5216,9.41669,,-17.1894,-14.2326,28.3813,-8.99121,18.894,12.1072,1.66882,-4.3403,-2.60422,140.298,83.2526,-142.155,-9.68747,902.982,-68.6158
40,0,10.6837,,-17.3659,-19.3098,-39.5419,9.43344,,-17.1736,-14.1303,28.3363,-8.86377,19.0583,12.1899,1.73828,-4.26099,-2.56747,139.582,83.4925,-141.476,-9.11437,902.91,-68.3994
41,0,10.6956,,-17.4138,-19.2311,-39.5637,9.45031,,-17.1609,-14.0265,28.2853,-8.73093,19.2334,12.277,1.8102,-4.17735,-2.52765,138.814,83.7497,-140.748,-8.59845,902.989,-68.159
42,0,10.7065,,-17.484,-19.0754,-39.6103,9.46794,,-17.1409,-13.8975,28.2281,-8.55464,19.4111,12.277,1.84587,-4.08941,-2.56615,137.53,84.087,-139.465,-8.56975,903.008,-68.4448
43,0,10.5917,,-17.4573,-19.0964,-39.5896,9.47928,,-17.1394,-13.8042,28.1669,-8.41486,19.6034,12.395,1.92881,-3.99765,-2.4813,137.128,84.2185,-139.111,-7.87911,903.112,-67.6289
44,0,10.6646,,-17.5387,-19.0219,-39.6148,9.51663,,-17.1204,-13.6976,28.1231,-8.31523,19.7454,12.5321,2.03604,-3.90366,-2.3981,136.374,84.4912,-138.431,-7.26548,903.108,-67.3167
45,0,10.7173,,-17.6107,-18.9568,-39.6339,9.55126,,-17.1016,-13.5951,28.0818,-8.20612,19.8864,12.6627,2.13506,-3.81212,-2.32381,135.788,84.7224,-137.917,-6.75885,903.092,-67.0303
46,0,10.7616,,-17.6787,-18.8958,-39.6535,9.58973,,-17.0777,-13.4946,28.0495,-8.08169,20.0251,12.7672,2.22853,-3.7254,-2.26729,135.129,84.9551,-137.313,-6.25628,903.056,-66.7602
47,0,10.793,,-17.7347,-18.8428,-39.6696,9.62937,,-17.0599,-13.401,28.0125,-7.95428,20.1649,12.8653,2.32388,-3.63966,-2.21604,134.562,85.1693,-136.802,-5.76135,903.078,-66.6022
48,0,10.8332,,-17.7889,-18.7835,-39.6879,9.66904,,-17.044,-13.3113,27.9751,-7.82429,20.3018,12.9611,2.42072,-3.55469,-2.16438,133.908,85.4021,-136.2,-5.34053,903.197,-66.3779
49,0,10.7486,,-17.7972,-18.7909,-39.6744,9.702,,-17.0306,-13.2306,27.9402,-7.6583,20.4709,13.02,2.50037,-3.4756,-2.13192,133.437,85.5724,-135.764,-4.98542,903.229,-66.1716
50,0,10.826,,-17.876,-18.7276,-39.6852,9.74971,,-17.0203,-13.1498,27.9002,-7.54912,20.6022,13.1398,2.61578,-3.38896,-2.06489,132.672,85.8211,-135.065,-4.36052,903.107,-65.9804
51,0,10.8671,,-17.9318,-18.6994,-39.686,9.79869,,-17.0069,-13.0734,27.8679,-7.42073,20.7321,13.2349,2.72252,-3.30795,-2.0165,132.368,86.0213,-134.811,-3.9289,903.072,-65.786
52,0,10.8963,,-17.9942,-18.6748,-39.6853,9.84953,,-16.9909,-12.997,27.8395,-7.29061,20.8565,13.321,2.82871,-3.2281,-1.97263,132.061,86.2185,-134.551,-3.45336,903.062,-65.6284
53,0,10.9218,,-18.0341,-18.6492,-39.6856,9.90156,,-16.9721,-12.9226,27.8167,-7.1605,20.9756,13.3994,2.93173,-3.15095,-1.93576,131.836,86.4008,-134.37,-2.99178,903.128,-65.5154
54,0,10.8114,,-18.0276,-18.6784,-39.6644,9.94356,,-16.9553,-12.858,27.7974,-6.98079,21.1236,13.4222,3.01012,-3.08229,-1.92546,131.838,86.5302,-134.396,-2.68048,903.317,-65.481
55,0,10.7714,,-18.0342,-18.6787,-39.6614,10.0008,,-16.9335,-12.7956,27.7874,-6.81801,21.2529,13.4593,3.10737,-3.01558,-1.91101,131.778,86.7018,-134.362,-2.24106,903.408,-65.4595
56,0,10.8731,,-18.1312,-18.6164,-39.6853,10.0545,,-16.9272,-12.7407,27.759,-6.7297,21.3164,13.5808,3.23333,-2.93958,-1.83975,131.568,86.9107,-134.235,-1.68636,903.304,-65.4355
57,0,10.9489,,-18.2093,-18.5882,-39.7023,10.1096,,-16.9141,-12.6916,27.7449,-6.633,21.3644,13.6614,3.34585,-2.87384,-1.79589,132.175,87.0517,-134.9,-1.32664,903.291,-65.4864
58,0,10.857,,-18.2064,-18.6429,-39.6854,10.16,,-16.8945,-12.6552,27.7493,-6.46974,21.4579,13.6559,3.42533,-2.82523,-1.80365,133.238,87.1177,-135.969,-1.08961,903.377,-65.58
59,0,10.812,,-18.2218,-18.6808,-39.6773,10.2133,,-16.8795,-12.6312,27.7555,-6.33241,21.5278,13.6664,3.51305,-2.78079,-1.80448,134.119,87.2188,-136.868,-0.776579,903.414,-65.7536
60,0,10.7901,,-18.2288,-18.7157,-39.669,10.2627,,-16.8782,-12.6232,27.7519,-6.2226,21.58,13.7105,3.61505,-2.73649,-1.77465,135.588,87.2905,-138.38,-0.443165,903.476,-65.9306
61,0,10.7955,,-18.2441,-18.7452,-39.6731,10.3239,,-16.8669,-12.6186,27.7659,-6.1116,21.6117,13.7299,3.71818,-2.70123,-1.76643,137.454,87.3501,-140.265,-0.121723,903.554,-66.0992
62,0,10.7798,,-18.2936,-18.7693,-39.6784,10.3742,,-16.8691,-12.6291,27.7699,-6.00187,21.6315,13.7541,3.81832,-2.66883,-1.74734,139.322,87.3997,-142.169,0.258471,903.45,-66.3529
63,0,10.4285,,-18.1609,-19.2641,-39.4121,10.2064,,-17.0358,-12.8399,27.6605,-6.358,21.4448,13.7714,3.74533,-2.68549,-1.64469,139.688,86.4273,-142.46,3.76708,903.275,-64.2549
64,0,10.713,,-18.2565,-18.9832,-39.5243,10.3178,,-16.9503,-12.7973,27.761,-6.06378,21.5735,13.6142,3.78977,-2.68632,-1.84553,139.665,87.1851,-142.407,0.79372,903.307,-66.7131
65,0,10.795,,-18.3305,-18.9617,-39.5664,10.3817,,-16.9617,-12.8317,27.7676,-5.98537,21.5512,13.6253,3.90118,-2.66536,-1.84609,142.295,87.1752,-145.038,1.32408,903.292,-66.76
66,0,10.8334,,-18.3828,-18.9396,-39.6043,10.4344,,-16.9698,-12.8528,27.7698,-5.86912,21.5454,13.6095,3.99173,-2.64164,-1.865,144.057,87.2347,-146.811,1.55722,903.339,-67.2647
67,0,10.8592,,-18.4326,-18.9053,-39.6409,10.5106,,-16.9453,-12.842,27.7998,-5.70589,21.545,13.585,4.09706,-2.61392,-1.88893,146.577,87.3494,-149.354,1.43311,903.432,-67.9848
68,0,10.8574,,-18.4443,-18.9237,-39.6619,10.5829,,-16.9323,-12.8523,27.8268,-5.5741,21.5229,13.5771,4.20649,-2.59276,-1.90049,149.548,87.356,-152.338,1.60486,903.383,-68.3926
69,0,10.8401,,-18.4494,-18.9528,-39.6758,10.6496,,-16.9288,-12.8794,27.8508,-5.44946,21.5039,13.5668,4.31513,-2.57768,-1.90651,152.576,87.3402,-155.38,1.77129,903.33,-68.7571
70,0,10.789,,-18.4715,-19.0028,-39.6883,10.6885,,-16.9553,-12.9313,27.8463,-5.33762,21.4793,13.5305,4.39766,-2.56778,-1.92576,154.267,87.2736,-157.061,2.38759,903.324,-69.0497
71,0,10.7682,,-18.4971,-19.0465,-39.7045,10.7333,,-16.9759,-12.9796,27.8483,-5.23106,21.4484,13.4848,4.48092,-2.55975,-1.9563,156.511,87.2417,-159.29,2.45622,903.37,-69.4402
72,0,10.7894,,-18.4977,-19.0923,-39.7296,10.7856,,-16.9903,-13.033,27.8633,-5.15189,21.3937,13.4406,4.56883,-2.55808,-1.99043,158.973,87.1669,-161.73,2.53699,903.401,-69.816
73,0,10.9489,,-18.6033,-19.0623,-39.7863,10.8335,,-17.013,-13.0841,27.8639,-5.1446,21.2736,13.4651,4.67549,-2.54725,-1.98251,161.42,87.1356,-164.198,2.77047,903.272,-70.185
74,0,10.8673,,-18.5732,-19.1761,-39.7851,10.8733,,-17.0268,-13.1521,27.8898,-5.04533,21.2081,13.3714,4.73837,-2.56055,-2.03877,163.545,86.936,-166.271,2.60404,903.258,-70.4909
75,0,10.8656,,-18.5573,-19.2655,-39.797,10.9213,,-17.0566,-13.2453,27.9087,-4.97902,21.1209,13.336,4.83459,-2.57692,-2.0556,165.864,86.7956,-168.569,2.68743,903.28,-70.7138
76,0,10.8975,,-18.5398,-19.3378,-39.8198,10.9776,,-17.0929,-13.3502,27.9257,-4.90045,21.0333,13.3182,4.94976,-2.59552,-2.06049,168.456,86.6653,-171.148,2.63031,903.33,-70.9408
77,0,10.9318,,-18.5466,-19.4043,-39.8505,11.0441,,-17.1275,-13.4552,27.9451,-4.80532,20.9453,13.3006,5.08185,-2.6148,-2.06208,171.119,86.5251,-173.793,2.62774,903.314,-71.1048
78,0,10.9184,,-18.5805,-19.3798,-39.8979,11.1009,,-17.1277,-13.5034,27.978,-4.63765,20.9048,13.2304,5.17542,-2.62399,-2.10953,173.36,86.5276,-176.018,2.43381,903.277,-71.7605
79,0,10.8836,,-18.5859,-19.3644,-39.9335,11.1381,,-17.1373,-13.5429,27.9906,-4.50009,20.8673,13.175,5.25833,-2.62438,-2.14284,174.858,86.4928,-177.5,2.55579,903.203,-72.1761
80,0,11.0277,,-18.6779,-19.2743,-39.999,11.1793,,-17.1535,-13.575,27.9878,-4.44837,20.7705,13.2006,5.37322,-2.61198,-2.12763,176.875,86.5048,-179.541,2.82835,903.032,-72.4566
81,0,11.1158,,-18.7246,-19.2693,-40.0448,11.2215,,-17.1699,-13.6198,27.9935,-4.38844,20.6613,13.2046,5.48465,-2.60926,-2.12284,178.714,86.3919,-181.383,2.77596,902.977,-72.6109
82,0,11.1602,,-18.7546,-19.2972,-40.0755,11.2514,,-17.2047,-13.6868,27.9861,-4.33191,20.5477,13.2207,5.59586,-2.61026,-2.09817,180.119,86.2574,-182.799,2.80667,902.933,-72.658
83,0,11.1885,,-18.7726,-19.3208,-40.1052,11.2762,,-17.2342,-13.7526,27.9859,-4.2742,20.4376,13.2107,5.69225,-2.6163,-2.09093,181.148,86.1187,-183.815,2.85867,902.906,-72.6449
84,0,11.1922,,-18.7956,-19.3219,-40.1354,11.2854,,-17.2603,-13.8064,27.9829,-4.21238,20.3427,13.1767,5.76094,-2.62121,-2.10387,181.824,86.0284,-184.466,2.92712,902.839,-72.6647
85,0,11.1656,,-18.8028,-19.2934,-40.1592,11.271,,-17.2888,-13.8477,27.9672,-4.1541,20.2832,13.1374,5.79941,-2.62036,-2.12452,182.02,86.0001,-184.638,3.12879,902.766,-72.6936
86,0,11.1138,,-18.7902,-19.2392,-40.1778,11.2374,,-17.3122,-13.8669,27.9443,-4.09303,20.2558,13.0763,5.80632,-2.61237,-2.16247,181.839,86.025,-184.426,3.33609,902.802,-72.8164
87,0,11.0478,,-18.7802,-19.1742,-40.1937,11.1966,,-17.3263,-13.8684,27.9236,-4.04392,20.2388,13.0038,5.79576,-2.60002,-2.21138,181.47,86.0605,-184.023,3.37694,902.871,-73.0084
88,0,10.9938,,-18.7558,-19.1204,-40.2051,11.1581,,-17.3277,-13.8575,27.9139,-4.01704,20.2125,12.9252,5.77853,-2.5867,-2.26652,181.035,86.0753,-183.554,3.24691,902.844,-73.2941
89,0,10.8513,,-18.6783,-19.1421,-40.1972,11.1289,,-17.3207,-13.8591,27.9258,-3.95638,20.1998,12.8082,5.7541,-2.58689,-2.34362,180.536,86.011,-182.992,2.82517,902.9,-73.5367
90,0,10.7825,,-18.6453,-19.1674,-40.1948,11.1116,,-17.3239,-13.8857,27.9393,-3.94049,20.1503,12.7425,5.75986,-2.59221,-2.38402,180.437,85.9389,-182.861,2.59401,902.84,-73.6957
91,0,10.7536,,-18.6202,-19.1955,-40.1952,11.1054,,-17.3281,-13.928,27.9621,-3.93386,20.0859,12.6834,5.78051,-2.60535,-2.41639,180.407,85.8289,-182.794,2.46848,902.84,-73.7923
92,0,10.866,,-18.6516,-19.1753,-40.2177,11.1014,,-17.3465,-13.9841,27.9723,-3.99058,19.9647,12.7087,5.83198,-2.61423,-2.39614,180.772,85.75,-183.174,2.4946,902.741,-73.872
93,0,10.9854,,-18.6743,-19.1766,-40.2492,11.0946,,-17.3469,-14.0315,28.0046,-4.07758,19.7982,12.711,5.86552,-2.62937,-2.39041,180.843,85.5882,-183.244,2.16084,902.652,-74.0351
94,0,10.986,,-18.6381,-18.982,-40.3094,10.9742,,-17.2966,-13.9558,28.03,-4.04839,19.7563,12.5215,5.75891,-2.76141,-2.54384,180.923,85.7814,-183.246,0.30457,902.68,-75.0475
95,0,11.0572,,-18.6642,-19.0809,-40.3089,10.9861,,-17.3357,-14.0492,28.0339,-4.17748,19.568,12.6212,5.86655,-2.77275,-2.44046,180.093,85.4173,-182.449,1.61315,902.641,-74.3446
96,0,11.1483,,-18.6929,-18.8373,-40.3715,10.8783,,-17.3059,-13.9803,28.0324,-4.10742,19.5496,12.4593,5.80156,-2.91109,-2.5837,181.185,85.7415,-183.484,-0.016382,902.65,-75.5358
97,0,11.177,,-18.695,-18.7544,-40.3946,10.793,,-17.2895,-13.9294,28.0226,-4.14711,19.4547,12.3914,5.79747,-3.03017,-2.63541,180.745,85.6794,-183.013,-0.312261,902.613,-75.8159
98,0,11.2565,,-18.6695,-18.7394,-40.42,10.7035,,-17.265,-13.8935,28.0357,-4.30217,19.2707,12.3423,5.77466,-3.15046,-2.67373,179.803,85.5031,-182.054,-0.919019,902.593,-76.1517
99,0,11.2903,,-18.6743,-18.7389,-40.4313,10.6324,,-17.2652,-13.8891,28.0324,-4.38624,19.1399,12.3282,5.77993,-3.24874,-2.6722,178.968,85.369,-181.206,-0.768363,902.571,-76.0924
100,0,11.3095,,-18.6883,-18.7209,-40.441,10.5598,,-17.2689,-13.8872,28.0253,-4.43947,19.0423,12.3029,5.7801,-3.34989,-2.68043,178.552,85.303,-180.789,-1.03633,902.609,-76.2999
101,0,11.3129,,-18.6961,-18.6579,-40.456,10.4748,,-17.262,-13.8596,28.017,-4.44833,18.9859,12.2155,5.75442,-3.46438,-2.74348,178.201,85.3217,-180.394,-1.49782,902.542,-76.6762
102,0,11.3093,,-18.6883,-18.6217,-40.4614,10.3939,,-17.2588,-13.832,28.0028,-4.48499,18.9229,12.1514,5.7415,-3.57128,-2.78606,177.683,85.2764,-179.842,-1.76757,902.52,-76.8914
103,0,11.3024,,-18.6639,-18.5998,-40.4615,10.3123,,-17.2605,-13.8071,27.983,-4.51922,18.8691,12.0945,5.72853,-3.67328,-2.82446,177.184,85.2358,-179.311,-2.04246,902.481,-77.0569
104,0,11.2758,,-18.6511,-18.5755,-40.4611,10.2295,,-17.2622,-13.7802,27.9618,-4.54694,18.8181,12.0316,5.70945,-3.77037,-2.86678,176.608,85.2005,-178.7,-2.291,902.367,-77.2067
105,0,11.261,,-18.6121,-18.5546,-40.4585,10.1481,,-17.2685,-13.7572,27.9362,-4.5823,18.7746,11.9811,5.69493,-3.86364,-2.90092,176.151,85.1681,-178.215,-2.58419,902.362,-77.3282
106,0,11.2575,,-18.5955,-18.5602,-40.4534,10.0794,,-17.2813,-13.7452,27.9081,-4.63585,18.7131,11.9677,5.69953,-3.94054,-2.90122,175.723,85.0926,-177.777,-2.67605,902.412,-77.2749
107,0,11.2509,,-18.6082,-18.538,-40.4527,10.003,,-17.2935,-13.7252,27.8754,-4.66141,18.6685,11.9349,5.68978,-4.01731,-2.91956,175.359,85.0966,-177.399,-2.88724,902.416,-77.3769
108,0,10.9584,,-18.4758,-18.7005,-40.2757,9.70376,,-17.3767,-13.7434,27.7597,-4.98935,18.5586,11.7961,5.46245,-4.15959,-2.96446,169.216,84.722,-171.129,-1.22363,902.403,-76.4308
109,0,11.1842,,-18.4954,-18.5428,-40.3245,9.69791,,-17.3327,-13.6936,27.7927,-4.95726,18.5647,11.7228,5.46404,-4.24326,-3.07278,171.487,85.0125,-173.371,-3.49695,902.348,-77.4581
110,0,11.2733,,-18.5218,-18.4583,-40.3513,9.66905,,-17.319,-13.6558,27.7875,-4.97184,18.5288,11.7088,5.48869,-4.30872,-3.09069,171.845,85.0106,-173.716,-3.75877,902.305,-77.515
111,0,11.3208,,-18.5257,-18.4254,-40.3623,9.62755,,-17.3198,-13.629,27.7675,-4.99548,18.4735,11.7214,5.51402,-4.37006,-3.08005,171.995,84.9862,-173.879,-3.9454,902.261,-77.5277
112,0,11.3763,,-18.5352,-18.3813,-40.3883,9.58367,,-17.3228,-13.605,27.7463,-5.01085,18.4105,11.7105,5.53939,-4.44759,-3.08886,172.353,84.9744,-174.225,-4.33181,902.185,-77.5486
113,0,11.3862,,-18.5379,-18.3416,-40.4041,9.54429,,-17.3078,-13.561,27.7387,-5.01767,18.3525,11.6924,5.55644,-4.5129,-3.09492,172.361,84.9444,-174.226,-4.45332,902.126,-77.5936
114,0,11.0622,,-18.426,-18.4491,-40.2468,9.24695,,-17.3688,-13.5425,27.632,-5.30399,18.2481,11.5513,5.32044,-4.64184,-3.13944,166.405,84.6054,-168.161,-2.68531,902.055,-76.8029
115,0,11.3284,,-18.4346,-18.3108,-40.3116,9.2863,,-17.3344,-13.5089,27.6613,-5.22523,18.2507,11.5341,5.3944,-4.7232,-3.20326,169.64,84.8953,-171.393,-5.0831,902.051,-77.6121
116,0,11.4188,,-18.5051,-18.2356,-40.3536,9.29585,,-17.3304,-13.4759,27.6444,-5.16444,18.2256,11.5557,5.48111,-4.77906,-3.18899,170.895,84.927,-172.668,-5.30191,902.067,-77.7283
117,0,11.4901,,-18.5263,-18.2481,-40.3767,9.30774,,-17.3209,-13.4496,27.6406,-5.15202,18.166,11.589,5.55989,-4.82804,-3.16612,171.844,84.8515,-173.632,-5.38141,902.054,-77.6383
118,0,11.5377,,-18.5351,-18.25,-40.3983,9.3076,,-17.3232,-13.4348,27.6267,-5.12873,18.1206,11.6222,5.62985,-4.87657,-3.13996,172.699,84.8256,-174.51,-5.52764,902.106,-77.629
