Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
80,0,-45.2262,,59.8472,-72.2433,62.0384,8.48568,,-19.2572,-12.031,18.3348,47.5763,66.289,-40.9918,4.4226,-9.2319,1.12382,-190.295,77.0808,-174.407,2.05618,893.539,-61.1562
81,0,-45.6247,,61.1793,-72.0482,64.7785,8.50654,,-19.2624,-12.1359,18.4409,48.7589,66.2937,-42.4084,4.27218,-9.13754,1.02225,-190.784,77.0572,-173.832,1.82515,893.655,-61.2768
82,0,-45.9927,,62.3704,-71.8609,67.348,8.53187,,-19.2781,-12.2436,18.5237,49.8474,66.2946,-43.7023,4.13917,-9.0394,0.935666,-191.222,77.0186,-173.321,1.69173,893.74,-61.3533
83,0,-46.3304,,63.4439,-71.6513,69.7623,8.56025,,-19.2741,-12.319,18.5974,50.9775,66.28,-45.0415,3.99985,-8.95182,0.818298,-191.622,77.0172,-172.825,1.46757,893.729,-61.4818
84,0,-46.6432,,64.3987,-71.4697,72.0314,8.59103,,-19.2854,-12.4107,18.6572,51.9711,66.2622,-46.217,3.88122,-8.86707,0.732825,-191.98,76.9898,-172.396,1.42197,893.811,-61.5866
85,0,-46.9575,,65.3134,-71.3031,74.2257,8.63806,,-19.3025,-12.5263,18.7288,52.8782,66.217,-47.2946,3.78238,-8.78308,0.663713,-192.295,76.8963,-172.021,1.49347,893.977,-61.685
86,0,-47.2325,,66.1318,-71.1269,76.2831,8.68949,,-19.3115,-12.6351,18.8081,53.8082,66.1778,-48.3842,3.68086,-8.70452,0.581898,-192.533,76.8518,-171.713,1.45621,894.124,-61.8202
87,0,-47.4948,,66.8329,-70.9243,78.182,8.73467,,-19.3129,-12.7089,18.8593,54.7964,66.1473,-49.5254,3.57249,-8.62056,0.485341,-192.755,76.8873,-171.415,1.28514,894.235,-62.0116
88,0,-47.7451,,67.4773,-70.7283,79.9905,8.78321,,-19.317,-12.7859,18.9104,55.6995,66.1102,-50.572,3.47669,-8.53702,0.407776,-192.992,76.8755,-171.118,1.33054,894.391,-62.1539
89,0,-47.9845,,68.0646,-70.5552,81.7119,8.83807,,-19.3315,-12.8789,18.9518,56.4617,66.0561,-51.4718,3.39329,-8.44624,0.345053,-193.239,76.8234,-170.821,1.55104,894.587,-62.2866
90,0,-48.2031,,68.5245,-70.3685,83.2631,8.88955,,-19.3242,-12.9378,19.0007,57.3589,66.0023,-52.5022,3.29248,-8.3623,0.250228,-193.462,76.8468,-170.522,1.4012,894.77,-62.4398
91,0,-48.4018,,68.9389,-70.2312,84.7442,8.93783,,-19.3445,-13.0324,19.0383,58.05,65.9362,-53.3222,3.21011,-8.27695,0.185383,-193.717,76.7951,-170.208,1.55357,894.831,-62.5298
92,0,-48.5972,,69.3069,-70.0579,86.1389,8.98551,,-19.3556,-13.1173,19.077,58.7952,65.8585,-54.1932,3.11968,-8.20053,0.101986,-193.937,76.7919,-169.916,1.48129,894.8,-62.6813
93,0,-48.7664,,69.5879,-69.9231,87.4145,9.03383,,-19.3729,-13.2041,19.1033,59.4984,65.7929,-55.0001,3.03755,-8.12566,0.0265289,-194.133,76.7965,-169.653,1.49708,894.761,-62.7996
94,0,-48.924,,69.7844,-69.7776,88.5669,9.07809,,-19.3768,-13.2455,19.0956,60.2692,65.7405,-55.8729,2.95333,-8.04328,-0.0568299,-194.33,76.8579,-169.39,1.44352,894.824,-62.896
95,0,-49.0672,,69.9771,-69.6514,89.6914,9.12678,,-19.3628,-13.2833,19.1179,60.8587,65.688,-56.5598,2.8807,-7.96595,-0.112498,-194.601,76.8485,-169.076,1.73499,894.984,-63.0087
96,0,-49.1847,,70.1066,-69.5306,90.7223,9.17255,,-19.3448,-13.3106,19.1366,61.4281,65.6378,-57.2244,2.8033,-7.88759,-0.17585,-194.85,76.8723,-168.777,1.91695,895.178,-63.0764
97,0,-49.3017,,70.2028,-69.3886,91.6861,9.22624,,-19.3344,-13.3419,19.1357,61.9921,65.598,-57.8685,2.73648,-7.80395,-0.227483,-195.035,76.8968,-168.551,2.1398,895.31,-63.0685
