Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
26,0,8.72,,-14.7877,-6.22249,-31.8778,15.7988,,-17.5589,-7.5274,29.2022,3.01977,5.38329,2.64583,1.80029,-13.1314,-10.2721,-169.626,78.1996,172.937,4.89506,914.616,-24.8729
27,0,8.75531,,-14.7931,-6.27716,-31.8605,15.8326,,-17.58,-7.52908,29.2335,3.09217,5.42584,2.6724,1.88958,-13.1607,-10.2549,-169.155,78.1619,172.472,4.9972,914.672,-24.6661
28,0,8.70331,,-14.7875,-6.24619,-31.8704,15.8076,,-17.5461,-7.45051,29.3799,3.12453,5.49247,2.60156,1.83527,-13.1096,-10.3307,-169.183,78.293,172.52,4.89732,914.695,-25.2062
29,0,8.70699,,-14.7785,-6.31107,-31.841,15.8159,,-17.5513,-7.44462,29.4654,3.18147,5.56566,2.63912,1.90931,-13.1377,-10.3029,-168.828,78.2611,172.162,4.96784,914.642,-24.8889
30,0,8.65147,,-14.7747,-6.28435,-31.8433,15.684,,-17.5305,-7.39442,29.7654,3.17515,5.63018,2.59097,1.8813,-13.0952,-10.3394,-169.03,78.3906,172.367,4.79842,914.664,-25.3434
31,0,8.61867,,-14.7587,-6.29119,-31.8261,15.7002,,-17.5244,-7.35421,29.7332,3.19351,5.70349,2.58632,1.85435,-13.0611,-10.3509,-169.005,78.4473,172.332,4.72689,914.712,-25.4598
32,0,8.64094,,-14.7684,-6.33991,-31.8003,15.7167,,-17.5512,-7.35636,29.6983,3.23804,5.75369,2.61272,1.92414,-13.085,-10.3317,-168.68,78.4071,172.011,4.72333,914.739,-25.2143
33,0,8.60968,,-14.7719,-6.31105,-31.8036,15.6887,,-17.5236,-7.27593,29.6825,3.25494,5.81305,2.57228,1.87866,-13.0436,-10.3776,-168.721,78.5311,172.055,4.55382,914.809,-25.6212
34,0,8.59196,,-14.7733,-6.28539,-31.8074,15.7035,,-17.4969,-7.23346,29.6871,3.26285,5.85142,2.54397,1.84482,-13.0123,-10.4057,-168.727,78.5886,172.069,4.46881,914.81,-25.7887
35,0,8.58842,,-14.7728,-6.27157,-31.8067,15.6596,,-17.4773,-7.19883,29.6961,3.25527,5.89082,2.55278,1.84549,-13,-10.3966,-168.758,78.6343,172.086,4.44084,914.804,-25.7671
36,0,8.57722,,-14.7783,-6.26569,-31.7961,15.6616,,-17.4611,-7.18699,29.6146,3.26403,5.91903,2.56272,1.83842,-12.99,-10.3868,-168.725,78.6604,172.035,4.40578,914.654,-25.8504
37,0,8.58775,,-14.7849,-6.24521,-31.7951,15.6605,,-17.4437,-7.17202,29.5344,3.26423,5.94393,2.5656,1.83192,-12.9807,-10.3837,-168.682,78.6876,171.978,4.35339,914.548,-25.9336
38,0,8.598,,-14.7915,-6.23592,-31.7903,15.6284,,-17.414,-7.15412,29.6376,3.25815,5.9602,2.57742,1.83795,-12.9782,-10.3697,-168.675,78.7158,171.954,4.28986,914.552,-25.9777
39,0,8.60258,,-14.7871,-6.25051,-31.7661,15.7363,,-17.3444,-7.07082,30.1129,3.28787,6.0093,2.67241,1.85627,-12.9477,-10.2897,-168.452,78.7276,171.639,4.27631,914.871,-26.0046
40,0,8.63588,,-14.8035,-6.22963,-31.7714,15.7448,,-17.3346,-7.04244,30.1185,3.28137,6.01159,2.67386,1.85737,-12.9399,-10.292,-168.371,78.746,171.554,4.2392,915.006,-26.0708
41,0,8.63381,,-14.8246,-6.19373,-31.7926,15.6509,,-17.381,-7.1047,29.7754,3.25492,5.97581,2.58742,1.82828,-12.9496,-10.3672,-168.562,78.7611,171.811,4.15592,914.904,-26.2673
42,0,8.60775,,-14.8258,-6.21919,-31.7549,15.7066,,-17.329,-7.05786,30.3855,3.26315,5.99915,2.67237,1.8449,-12.9185,-10.288,-168.542,78.7525,171.703,4.11434,914.99,-26.3336
43,0,8.61997,,-14.8369,-6.19102,-31.7728,15.5993,,-17.3824,-7.11825,29.9584,3.23643,5.9792,2.58725,1.83489,-12.9408,-10.3575,-168.688,78.7657,171.924,4.09207,914.815,-26.4042
44,0,8.69146,,-14.8444,-6.2533,-31.7603,15.5602,,-17.3915,-7.14088,29.8855,3.24477,5.97435,2.62483,1.94908,-13.0202,-10.3209,-168.406,78.668,171.647,4.1953,914.838,-26.047
45,0,8.67248,,-14.8454,-6.24638,-31.7557,15.5746,,-17.293,-7.04038,30.4733,3.24896,6.00154,2.63924,1.93428,-12.9908,-10.3137,-168.468,78.7299,171.658,4.20818,914.968,-26.5057
46,0,8.70032,,-14.8493,-6.29813,-31.7554,15.5183,,-17.3708,-7.10273,29.8423,3.28088,5.99935,2.60903,2.0055,-13.0643,-10.3433,-168.232,78.6449,171.487,4.27348,914.791,-26.1862
47,0,8.66731,,-14.8489,-6.26889,-31.7742,15.5059,,-17.3393,-7.07464,29.7716,3.29433,6.01663,2.55495,1.95943,-13.0499,-10.3957,-168.329,78.7149,171.592,4.18353,914.775,-26.7368
48,0,8.67675,,-14.8441,-6.32506,-31.7616,15.5101,,-17.3633,-7.11214,29.7986,3.32926,6.02507,2.58463,2.03725,-13.0926,-10.3645,-168.101,78.6227,171.361,4.20191,914.624,-26.5419
49,0,8.60081,,-14.8271,-6.34736,-31.7314,15.5743,,-17.2787,-7.01446,30.3341,3.36603,6.08594,2.63756,2.00574,-13.0424,-10.3273,-168.145,78.6908,171.326,4.1717,914.768,-26.9091
50,0,8.54957,,-14.813,-6.40866,-31.7063,15.6125,,-17.3009,-7.05738,29.5121,3.42611,6.13157,2.6109,2.0061,-13.056,-10.3621,-168.061,78.654,171.294,4.54331,914.758,-26.6412
51,0,8.51399,,-14.8088,-6.39317,-31.7112,15.5758,,-17.252,-7.03987,29.6193,3.4135,6.1457,2.55519,1.95486,-13.0435,-10.4104,-168.212,78.7175,171.459,4.37181,914.885,-27.1049
52,0,8.49758,,-14.7937,-6.41752,-31.6839,15.6134,,-17.1928,-6.99069,30.1494,3.39446,6.17864,2.62897,1.95355,-13.012,-10.3403,-168.307,78.7165,171.476,4.43629,915.221,-27.1549
53,0,8.47405,,-14.7984,-6.3849,-31.7065,15.4902,,-17.2433,-7.07017,29.8028,3.34197,6.14318,2.51788,1.89936,-13.0166,-10.4305,-168.695,78.7341,171.951,4.38728,915.054,-27.3238
54,0,8.44261,,-14.7838,-6.42804,-31.6678,15.5549,,-17.1921,-7.04213,30.2777,3.33769,6.16797,2.60077,1.90489,-12.9915,-10.3509,-168.777,78.7052,171.955,4.44494,915.15,-27.2711
55,0,8.48943,,-14.791,-6.46756,-31.671,15.4285,,-17.2739,-7.13593,29.8518,3.32189,6.14113,2.56181,1.98282,-13.0664,-10.3731,-168.745,78.6221,171.995,4.46601,914.832,-26.9638
56,0,8.507,,-14.7938,-6.51391,-31.6611,15.433,,-17.288,-7.15696,29.7576,3.35847,6.15466,2.5625,2.03155,-13.1041,-10.3776,-168.569,78.5813,171.825,4.53845,914.794,-27.053
57,0,8.49654,,-14.8017,-6.54726,-31.6541,15.4206,,-17.2747,-7.1479,29.7733,3.38708,6.17036,2.55552,2.06516,-13.1306,-10.3874,-168.499,78.5676,171.764,4.66205,914.752,-27.1212
58,0,8.44565,,-14.8016,-6.50805,-31.6672,15.3708,,-17.2323,-7.08649,29.7871,3.36605,6.19427,2.51491,2.00295,-13.0938,-10.4244,-168.812,78.6602,172.072,4.68446,914.81,-27.5335
59,0,8.4721,,-14.8008,-6.56795,-31.6352,15.4281,,-17.2021,-7.06059,30.2691,3.38854,6.22421,2.62558,2.08987,-13.1086,-10.3194,-168.557,78.5854,171.745,4.80794,914.979,-27.2216
60,0,8.44865,,-14.8161,-6.50219,-31.6717,15.3082,,-17.2385,-7.06453,29.7367,3.35282,6.21586,2.5146,2.01309,-13.0879,-10.4205,-168.906,78.6906,172.162,4.76731,914.839,-27.6013
