Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
61,0,8.30707,,-15.7054,-7.15902,-33.096,13.8157,,-17.5057,-0.0277186,12.1551,1.02521,6.79327,3.40505,-0.856245,-15.0215,-11.3764,172.732,84.7268,-170.088,-121.223,911.86,-29.7272
62,0,8.32888,,-15.722,-7.13812,-33.1026,13.809,,-17.5109,-0.0311049,12.0859,1.02369,6.78337,3.38565,-0.852433,-15.023,-11.3925,172.823,84.7312,-170.168,-121.354,911.695,-29.874
63,0,8.35391,,-15.7334,-7.12594,-33.1053,13.8108,,-17.5206,-0.0371804,12.0436,1.02048,6.77443,3.3853,-0.843577,-15.0198,-11.3944,172.954,84.7315,-170.305,-121.454,911.675,-29.9706
64,0,8.37064,,-15.7488,-7.10546,-33.1149,13.7607,,-17.518,-0.0444622,12.1509,1.00665,6.75782,3.37699,-0.822807,-15.0265,-11.3908,172.885,84.7337,-170.235,-121.466,911.724,-30.0532
65,0,8.37632,,-15.7644,-7.09284,-33.1188,13.712,,-17.5142,-0.0435792,12.3068,0.990906,6.74048,3.3745,-0.809515,-15.0219,-11.3864,172.756,84.7352,-170.111,-121.427,911.779,-30.1665
66,0,8.37485,,-15.7642,-7.10168,-33.1158,13.7644,,-17.5107,-0.0403139,12.3298,1.0057,6.73988,3.3544,-0.825211,-15.007,-11.4156,172.884,84.7282,-170.227,-121.335,911.825,-30.2754
67,0,8.38124,,-15.7606,-7.10654,-33.1168,13.8019,,-17.5219,-0.0460107,12.2925,1.0185,6.7457,3.34722,-0.833505,-14.9925,-11.4283,173.058,84.7337,-170.396,-121.316,911.878,-30.3212
68,0,8.29434,,-15.7879,-7.0263,-33.1456,13.7892,,-17.5039,0.0365464,12.1682,1.06689,6.81152,3.30299,-0.905285,-14.9228,-11.4709,171.988,84.8823,-169.33,-120.836,911.862,-30.8247
69,0,8.37338,,-15.739,-7.09353,-33.1403,13.862,,-17.5182,-0.0223503,12.1884,1.03655,6.78767,3.31839,-0.875022,-14.9543,-11.4678,173.119,84.7722,-170.443,-121.468,911.905,-30.5284
70,0,8.39414,,-15.7369,-7.11658,-33.1343,13.9052,,-17.5322,-0.045652,12.1543,1.04631,6.77664,3.31914,-0.86875,-14.9576,-11.4753,173.48,84.7537,-170.803,-121.536,911.852,-30.5786
71,0,8.40138,,-15.7403,-7.12376,-33.1336,13.9385,,-17.5425,-0.0585851,12.1109,1.06807,6.78106,3.31277,-0.865365,-14.9577,-11.4876,173.763,84.7542,-171.082,-121.554,911.816,-30.6712
72,0,8.40117,,-15.7451,-7.12342,-33.1333,13.9619,,-17.5439,-0.060578,12.0913,1.08834,6.78871,3.30794,-0.863067,-14.9534,-11.4921,173.942,84.7646,-171.264,-121.556,911.797,-30.7787
73,0,8.3873,,-15.7465,-7.13036,-33.1287,13.9706,,-17.5515,-0.0688888,12.082,1.10108,6.79337,3.30375,-0.863877,-14.9459,-11.4987,173.993,84.7643,-171.316,-121.567,911.756,-30.8622
74,0,8.36418,,-15.7564,-7.12586,-33.1255,13.9857,,-17.5369,-0.0541139,12.0539,1.11745,6.80088,3.27771,-0.881291,-14.9352,-11.5267,173.955,84.7756,-171.262,-121.604,911.71,-30.994
75,0,8.36109,,-15.7596,-7.1243,-33.1269,13.9887,,-17.534,-0.0563138,12.042,1.1192,6.79911,3.25978,-0.887905,-14.9303,-11.5425,173.947,84.7761,-171.246,-121.646,911.774,-31.1012
76,0,8.36644,,-15.7632,-7.11722,-33.1305,13.9863,,-17.541,-0.0687108,12.0762,1.11269,6.79186,3.258,-0.886616,-14.9223,-11.5395,173.955,84.7708,-171.261,-121.679,911.835,-31.1951
77,0,8.36266,,-15.7677,-7.11121,-33.1369,14.0001,,-17.536,-0.0715364,12.1093,1.11729,6.78409,3.24099,-0.897375,-14.9141,-11.5584,173.988,84.769,-171.285,-121.71,911.856,-31.299
78,0,8.36544,,-15.7608,-7.11263,-33.1426,14.0077,,-17.5416,-0.0797353,12.0805,1.11899,6.78654,3.22664,-0.903884,-14.9087,-11.5735,174.05,84.7649,-171.339,-121.793,911.82,-31.4195
79,0,8.3554,,-15.7628,-7.10279,-33.149,14.0054,,-17.5503,-0.0922733,12.1004,1.11506,6.77863,3.20712,-0.916262,-14.8979,-11.5906,173.978,84.7657,-171.259,-121.931,911.737,-31.5722
80,0,8.33898,,-15.7566,-7.12388,-33.1374,14.016,,-17.5678,-0.115904,12.0817,1.12288,6.77986,3.2134,-0.920239,-14.8914,-11.5876,174.039,84.76,-171.328,-122.028,911.677,-31.6378
81,0,8.34391,,-15.7512,-7.13048,-33.1403,14.0401,,-17.5679,-0.122687,12.0748,1.13311,6.78495,3.19557,-0.922264,-14.891,-11.6072,174.223,84.7554,-171.498,-122.088,911.66,-31.698
82,0,8.34413,,-15.758,-7.12389,-33.1472,14.0518,,-17.5609,-0.12129,12.058,1.13539,6.77592,3.16759,-0.93158,-14.8894,-11.636,174.247,84.7491,-171.503,-122.111,911.672,-31.8166
83,0,8.32669,,-15.7641,-7.13541,-33.1362,14.0497,,-17.5697,-0.125905,12.0838,1.13396,6.77283,3.17386,-0.933884,-14.8754,-11.6288,174.189,84.7439,-171.458,-122.127,911.755,-31.9174
84,0,8.34485,,-15.7495,-7.13854,-33.1428,14.06,,-17.5587,-0.120472,12.1428,1.12566,6.78396,3.15656,-0.944196,-14.8663,-11.649,174.172,84.7478,-171.431,-122.099,911.864,-32.0215
85,0,8.33166,,-15.7569,-7.13659,-33.1408,14.0513,,-17.5676,-0.132432,12.1642,1.12078,6.78139,3.14422,-0.955575,-14.8558,-11.6568,174.084,84.7461,-171.337,-122.144,911.867,-32.0725
86,0,8.34087,,-15.7577,-7.13282,-33.1471,14.055,,-17.5675,-0.137754,12.1702,1.11474,6.77517,3.12798,-0.964974,-14.8506,-11.673,174.076,84.7467,-171.317,-122.192,911.801,-32.1328
87,0,8.35311,,-15.7428,-7.13929,-33.1543,14.0601,,-17.5619,-0.142166,12.1528,1.10981,6.78037,3.1174,-0.968927,-14.8539,-11.6866,174.137,84.7398,-171.369,-122.28,911.749,-32.1766
88,0,8.34906,,-15.7387,-7.14026,-33.1569,14.0657,,-17.5527,-0.136066,12.1446,1.11373,6.78958,3.11808,-0.967425,-14.853,-11.6879,174.212,84.7441,-171.447,-122.369,911.686,-32.248
89,0,8.34761,,-15.7346,-7.12559,-33.169,14.0479,,-17.5409,-0.126992,12.1536,1.10297,6.78565,3.10168,-0.977868,-14.8478,-11.7011,174.092,84.7537,-171.323,-122.487,911.668,-32.3813
90,0,8.33359,,-15.7343,-7.12094,-33.169,14.0309,,-17.5401,-0.135772,12.1823,1.10108,6.78854,3.1014,-0.981923,-14.846,-11.6974,173.984,84.7584,-171.221,-122.549,911.727,-32.4655
91,0,8.3111,,-15.7439,-7.12495,-33.159,14.0233,,-17.5307,-0.135483,12.2239,1.10012,6.78367,3.10628,-0.98738,-14.8413,-11.6896,173.877,84.7549,-171.121,-122.567,911.812,-32.4812
92,0,8.31148,,-15.7409,-7.12589,-33.1576,14.0174,,-17.5313,-0.128178,12.2156,1.09632,6.79337,3.09993,-0.992361,-14.8311,-11.6944,173.829,84.7643,-171.072,-122.579,911.893,-32.5178
