Joints
100
,,EXO_pre_exp:L_Femur_L_Tibia,EXO_pre_exp:L_Foot_L_Toe,EXO_pre_exp:L_Tibia_L_Foot,,,EXO_pre_exp:R_Femur_R_Tibia,EXO_pre_exp:R_Foot_R_Toe,EXO_pre_exp:R_Tibia_R_Foot,,,EXO_pre_exp:Root_L_Femur,,,EXO_pre_exp:Root_R_Femur,,,EXO_pre_exp:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
25,0,80.0635,,-27.3779,-8.06717,-40.7114,80.1034,,-25.9,5.46553,33.3217,-32.1876,-18.546,8.74272,-37.3932,-0.0990813,-13.8884,-44.1882,46.0978,33.006,-2425.01,755.447,-48.4334
26,0,79.9762,,-27.3977,-7.97774,-40.6988,79.8383,,-25.9167,5.44525,33.314,-32.7904,-18.7177,8.69339,-37.6057,-0.300659,-13.8608,-43.6511,46.9401,32.362,-2422.34,758.124,-48.2242
27,0,80.0634,,-27.3788,-8.11055,-40.7162,80.0974,,-25.8921,5.46526,33.3326,-32.3055,-18.6084,8.76312,-37.497,-0.176656,-13.8741,-44.1022,46.1692,32.9041,-2425.12,755.36,-48.2971
28,0,80.0821,,-27.3644,-8.12723,-40.7199,80.1242,,-25.9137,5.46704,33.3275,-32.0997,-18.5261,8.81055,-37.2443,-0.145084,-13.8318,-44.3966,46.0709,33.1161,-2425.14,755.518,-47.8894
29,0,79.9522,,-27.3744,-8.02529,-40.7071,79.8164,,-25.941,5.45244,33.3169,-32.7247,-18.7204,8.76967,-37.5371,-0.321651,-13.7905,-43.7056,46.8367,32.3477,-2422.36,758.005,-48.1107
30,0,79.9192,,-27.3737,-7.96391,-40.7002,79.7355,,-25.908,5.44113,33.3264,-33.0214,-18.8481,8.77751,-37.8351,-0.482348,-13.7825,-43.3848,47.0333,32.027,-2422.72,757.902,-48.2892
31,0,79.9,,-27.3975,-7.93938,-40.6944,79.7088,,-25.8772,5.44371,33.3391,-33.2466,-18.9497,8.78439,-38.0351,-0.622453,-13.7878,-43.2474,47.2218,31.8684,-2423.1,757.705,-48.3209
32,0,79.905,,-27.401,-7.92717,-40.6925,79.692,,-25.8624,5.44778,33.3474,-33.4132,-19.035,8.79296,-38.2027,-0.737053,-13.7875,-43.1097,47.3408,31.6977,-2423.24,757.522,-48.4052
33,0,79.9163,,-27.396,-7.92182,-40.6926,79.6937,,-25.8646,5.43904,33.3495,-33.543,-19.1113,8.80769,-38.3384,-0.835792,-13.7986,-43.0149,47.4319,31.5697,-2423.36,757.319,-48.436
34,0,80.0783,,-27.3662,-8.04321,-40.7102,80.0184,,-25.8857,5.44134,33.3489,-32.881,-18.9237,8.86807,-37.9923,-0.650874,-13.8227,-43.8142,46.5764,32.4125,-2426.12,754.474,-48.2713
35,0,80.0042,,-27.3767,-7.99835,-40.7037,79.7593,,-25.9415,5.41825,33.3262,-33.3654,-19.0582,8.79256,-38.0927,-0.754783,-13.8166,-43.3306,47.285,31.8547,-2423.18,757.304,-48.137
36,0,79.946,,-27.3857,-7.97066,-40.6994,79.7257,,-25.9326,5.40351,33.3296,-33.5199,-19.1179,8.79547,-38.2701,-0.856637,-13.8244,-43.1441,47.4006,31.6746,-2423.35,757.435,-48.2035
37,0,79.9129,,-27.3844,-7.93172,-40.6952,79.7073,,-25.9128,5.39992,33.3376,-33.6007,-19.1693,8.84924,-38.3703,-0.979036,-13.8006,-43.0762,47.4833,31.5587,-2423.68,757.548,-48.0214
38,0,79.9121,,-27.3698,-7.91431,-40.6951,79.6827,,-25.8972,5.40565,33.3466,-33.6704,-19.2356,8.88922,-38.465,-1.05615,-13.7749,-42.9687,47.5113,31.4252,-2423.79,757.56,-47.9831
39,0,79.9339,,-27.3661,-7.92947,-40.6973,79.6773,,-25.9076,5.41448,33.3517,-33.7629,-19.2901,8.87446,-38.5274,-1.08506,-13.7684,-42.9522,47.5713,31.3681,-2423.75,757.214,-48.2137
40,0,79.9873,,-27.3593,-7.93443,-40.6987,79.6869,,-25.9132,5.41322,33.3535,-33.8277,-19.3377,8.85802,-38.5678,-1.11011,-13.7842,-42.9542,47.5997,31.3533,-2423.84,757.048,-48.2198
41,0,79.976,,-27.3608,-8.03065,-40.7095,79.6962,,-25.9065,5.42937,33.3601,-33.9035,-19.4109,8.82992,-38.6632,-1.08887,-13.8134,-42.8787,47.6117,31.3103,-2423.9,756.808,-48.3998
42,0,79.9743,,-27.3701,-8.0399,-40.7093,79.7302,,-25.9096,5.43308,33.3627,-33.947,-19.4424,8.82694,-38.686,-1.12195,-13.8228,-42.9461,47.6934,31.3591,-2424.14,756.738,-48.2556
43,0,80.004,,-27.3661,-8.02429,-40.7081,79.7039,,-25.9209,5.4264,33.3558,-34.0105,-19.4808,8.81796,-38.7176,-1.14466,-13.8318,-42.9336,47.7252,31.3282,-2424.22,756.722,-48.3403
44,0,79.9883,,-27.378,-8.03135,-40.7073,79.7166,,-25.9372,5.42378,33.3509,-34.0372,-19.5053,8.82531,-38.7528,-1.17875,-13.8425,-42.9491,47.7734,31.3304,-2424.26,756.769,-48.3587
45,0,80.0081,,-27.3651,-8.01637,-40.7073,79.718,,-25.9609,5.40946,33.34,-34.0753,-19.5385,8.825,-38.7976,-1.19598,-13.8518,-42.917,47.7884,31.2897,-2424.23,756.735,-48.3439
46,0,79.9865,,-27.3748,-8.02346,-40.7068,79.7087,,-25.9706,5.40925,33.3353,-34.1018,-19.5439,8.81913,-38.8022,-1.22074,-13.8589,-42.9383,47.8369,31.3053,-2424.29,756.805,-48.1908
47,0,80.0046,,-27.3735,-8.01847,-40.7065,79.6785,,-25.9817,5.39883,33.3283,-34.1315,-19.5562,8.80569,-38.8236,-1.22182,-13.8742,-42.8847,47.8157,31.274,-2424.29,756.814,-48.1769
48,0,79.9967,,-27.3838,-8.03983,-40.7076,79.6927,,-25.9484,5.40767,33.3379,-34.1252,-19.5488,8.79294,-38.812,-1.23354,-13.8913,-42.9255,47.8171,31.3139,-2424.24,756.79,-48.0682
49,0,79.9464,,-27.3751,-8.01873,-40.7063,79.686,,-25.957,5.40842,33.3354,-34.0915,-19.565,8.86002,-38.8417,-1.26575,-13.8546,-42.905,47.8022,31.2531,-2424.43,756.988,-48.0944
50,0,79.9593,,-27.3698,-8.00286,-40.7052,79.6795,,-25.9319,5.4175,33.3424,-34.0839,-19.5821,8.87738,-38.8196,-1.30003,-13.8294,-42.9517,47.8079,31.2604,-2424.49,757.045,-47.9481
51,0,80.0387,,-27.3624,-7.97331,-40.7028,79.6817,,-25.9432,5.41555,33.3406,-34.095,-19.5883,8.85637,-38.8122,-1.30101,-13.8238,-43.0023,47.8229,31.2792,-2424.43,757.002,-48.1063
52,0,80.0189,,-27.3669,-8.00039,-40.7053,79.7046,,-25.9445,5.41262,33.341,-34.0966,-19.6008,8.85671,-38.8321,-1.29135,-13.852,-43.004,47.7979,31.2876,-2424.27,756.764,-48.1751
53,0,80.0246,,-27.3797,-8.02348,-40.7062,79.6978,,-25.9446,5.40585,33.3385,-34.127,-19.6051,8.82928,-38.8302,-1.29438,-13.8778,-43.0366,47.8268,31.3313,-2424.34,756.665,-48.1219
54,0,80.0513,,-27.376,-8.01636,-40.7059,79.6876,,-25.9414,5.40193,33.3374,-34.1559,-19.6121,8.80362,-38.8368,-1.29913,-13.894,-43.0385,47.8369,31.3385,-2424.34,756.6,-48.1123
