Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
40,0,-9.86809,,-11.7596,-2.07468,-49.033,8.46009,,-29.7504,24.5028,62.2189,-3.4432,-2.82132,5.92594,-13.2793,-37.9062,-9.95873,121.65,73.9761,-121.468,-48.844,874.047,-134.874
41,0,-9.90126,,-11.7722,-2.06364,-49.0351,8.45135,,-29.7573,24.5012,62.2147,-3.40863,-2.82651,5.92481,-13.2654,-37.9061,-9.96084,121.665,73.9888,-121.479,-48.8339,874.028,-134.914
42,0,-9.88913,,-11.7743,-2.06617,-49.0349,8.43814,,-29.767,24.494,62.2063,-3.38398,-2.83745,5.93586,-13.2198,-37.9147,-9.94205,121.755,74.0073,-121.575,-48.8512,874.041,-134.869
43,0,-9.8841,,-11.7761,-2.072,-49.035,8.43701,,-29.7798,24.4894,62.198,-3.37432,-2.83324,5.92079,-13.2236,-37.9151,-9.95997,121.772,74.0149,-121.582,-48.9035,874.051,-134.973
44,0,-9.86965,,-11.7721,-2.08076,-49.0331,8.44548,,-29.7821,24.484,62.1908,-3.36448,-2.83521,5.9226,-13.2034,-37.9203,-9.96122,121.851,74.0245,-121.659,-48.8661,874.06,-134.939
45,0,-9.86624,,-11.7567,-2.10087,-49.0228,8.46757,,-29.7699,24.4821,62.189,-3.36519,-2.83007,5.92664,-13.2011,-37.9245,-9.96439,121.892,74.0232,-121.705,-48.7746,874.08,-134.906
46,0,-9.89058,,-11.7502,-2.11273,-49.0153,8.47239,,-29.7522,24.4876,62.1921,-3.35304,-2.82866,5.92581,-13.2002,-37.9206,-9.96928,121.907,74.0223,-121.719,-48.7301,874.076,-134.906
47,0,-9.87361,,-11.7371,-2.12863,-49.0053,8.45683,,-29.7451,24.4892,62.1922,-3.37288,-2.81079,5.91089,-13.2117,-37.9194,-9.98239,121.892,74.0154,-121.695,-48.752,874.107,-134.952
48,0,-9.88475,,-11.7308,-2.13787,-48.9999,8.44948,,-29.7395,24.4915,62.1917,-3.36978,-2.80218,5.8999,-13.2182,-37.9188,-9.9906,121.884,74.0145,-121.678,-48.7974,874.112,-134.988
49,0,-9.8937,,-11.7329,-2.13613,-48.9964,8.41816,,-29.7567,24.4889,62.1875,-3.35603,-2.8105,5.92277,-13.1771,-37.9315,-9.94974,121.906,74.0198,-121.718,-48.8921,874.105,-134.947
