Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
41,0,-11.4094,,-10.5585,0.273492,-51.2004,6.19115,,-27.2918,25.556,59.3852,-2.02402,4.62404,7.89593,-10.612,-41.9296,-8.85009,107.54,78.1265,-108.841,-771.872,880.271,-397.875
42,0,-11.4553,,-10.5511,0.272871,-51.2323,6.13642,,-27.2741,25.5303,59.3621,-1.98517,4.55698,7.92747,-10.5194,-41.9861,-8.79251,107.879,78.1211,-109.192,-771.756,880.328,-397.69
43,0,-11.5068,,-10.6185,0.353993,-51.2543,6.26603,,-27.2807,25.6101,59.3924,-2.0258,4.68744,7.67268,-10.9725,-41.8725,-9.18114,106.78,78.0523,-107.98,-771.578,880.333,-399.648
44,0,-11.4283,,-10.6342,0.370839,-51.2491,6.3567,,-27.321,25.6862,59.4238,-2.09516,4.77001,7.56495,-11.2045,-41.7966,-9.36422,106.196,78.0503,-107.318,-771.862,880.321,-399.981
45,0,-11.424,,-10.6494,0.394794,-51.2409,6.46238,,-27.3534,25.7509,59.454,-2.14165,4.82929,7.52278,-11.3858,-41.7526,-9.4661,105.75,78.0287,-106.849,-772.065,880.302,-400.186
46,0,-11.3937,,-10.6088,0.362237,-51.2509,6.36654,,-27.3619,25.7099,59.4305,-2.09565,4.68375,7.77616,-10.9778,-41.8829,-9.10383,106.748,78.1006,-107.959,-772.299,880.282,-398.24
47,0,-11.4715,,-10.6478,0.41679,-51.2572,6.48626,,-27.3537,25.7687,59.457,-2.12897,4.78952,7.60939,-11.3251,-41.8181,-9.36579,105.909,78.017,-107.081,-771.971,880.188,-399.992
48,0,-11.4262,,-10.6712,0.456092,-51.2496,6.59114,,-27.3671,25.8295,59.4895,-2.1807,4.84602,7.58532,-11.4746,-41.7825,-9.44436,105.482,78.0136,-106.65,-772.196,880.224,-400.194
49,0,-11.4194,,-10.6743,0.462236,-51.2398,6.62232,,-27.3959,25.8799,59.5125,-2.22213,4.90278,7.53341,-11.6189,-41.7536,-9.53089,105.081,77.9915,-106.208,-772.414,880.26,-400.317
50,0,-11.4025,,-10.6592,0.43806,-51.2271,6.66075,,-27.4152,25.9275,59.5328,-2.26765,4.96337,7.46141,-11.7659,-41.7221,-9.64714,104.814,77.9652,-105.886,-772.541,880.305,-400.473
51,0,-11.4151,,-10.6449,0.418752,-51.217,6.69352,,-27.4365,25.9661,59.5482,-2.29795,5.02099,7.39139,-11.9019,-41.7013,-9.75099,104.581,77.9386,-105.598,-772.668,880.286,-400.589
52,0,-11.4234,,-10.641,0.419088,-51.2039,6.75976,,-27.4566,26.0031,59.5667,-2.32127,5.05767,7.39,-11.9793,-41.6984,-9.77902,104.386,77.9282,-105.41,-772.777,880.274,-400.649
53,0,-11.4382,,-10.6397,0.427068,-51.1904,6.80351,,-27.4812,26.0393,59.5857,-2.34121,5.08939,7.40423,-12.0325,-41.7022,-9.78119,104.186,77.9168,-105.231,-772.841,880.262,-400.693
54,0,-11.4619,,-10.6492,0.443567,-51.1836,6.85148,,-27.4903,26.0729,59.6031,-2.34238,5.11976,7.39695,-12.0917,-41.7023,-9.80747,104.02,77.9141,-105.062,-772.863,880.261,-400.702
55,0,-11.4538,,-10.6457,0.439474,-51.1727,6.88578,,-27.4946,26.105,59.6199,-2.34996,5.14855,7.38889,-12.135,-41.7016,-9.83443,103.902,77.9164,-104.938,-772.91,880.258,-400.695
56,0,-11.4528,,-10.6307,0.415103,-51.1618,6.8869,,-27.503,26.1301,59.6302,-2.35931,5.18519,7.34675,-12.1965,-41.7003,-9.88783,103.794,77.9082,-104.798,-773.049,880.239,-400.784
57,0,-11.4785,,-10.6256,0.406518,-51.1533,6.89015,,-27.5262,26.1565,59.6413,-2.35933,5.21509,7.32607,-12.2472,-41.7031,-9.919,103.64,77.8957,-104.633,-773.164,880.229,-400.896
58,0,-11.4812,,-10.6106,0.388856,-51.1399,6.92003,,-27.5387,26.1772,59.6512,-2.36509,5.23781,7.32933,-12.2743,-41.7158,-9.93023,103.596,77.8945,-104.591,-773.196,880.198,-400.843
59,0,-11.4797,,-10.6097,0.386277,-51.1338,6.94969,,-27.5425,26.203,59.663,-2.36853,5.26805,7.307,-12.316,-41.7172,-9.97174,103.538,77.8987,-104.515,-773.157,880.197,-400.873
60,0,-11.4905,,-10.6152,0.390095,-51.1297,6.96123,,-27.5548,26.2291,59.6742,-2.35889,5.2859,7.30079,-12.3311,-41.7219,-9.98887,103.46,77.9131,-104.431,-773.156,880.261,-400.866
61,0,-11.4675,,-10.6149,0.386266,-51.1244,6.9893,,-27.5562,26.2537,59.6853,-2.34928,5.29761,7.30548,-12.3307,-41.729,-10.001,103.443,77.938,-104.415,-773.122,880.321,-400.818
62,0,-11.4702,,-10.6163,0.383498,-51.1192,6.99445,,-27.5636,26.2792,59.6966,-2.33685,5.31217,7.30173,-12.3322,-41.7368,-10.0076,103.379,77.9529,-104.353,-773.159,880.284,-400.849
63,0,-11.4635,,-10.6094,0.372535,-51.1123,7.00027,,-27.5662,26.2969,59.7043,-2.33353,5.33096,7.29333,-12.3435,-41.7504,-10.0225,103.349,77.96,-104.314,-773.205,880.284,-400.819
64,0,-11.6039,,-10.6956,0.502511,-51.1133,7.05739,,-27.604,26.3385,59.734,-2.2789,5.28184,7.489,-12.2228,-41.7937,-9.80834,103.215,77.9794,-104.363,-773.398,879.96,-400.75
65,0,-11.4662,,-10.6241,0.390162,-51.0955,7.01322,,-27.5838,26.3474,59.73,-2.31424,5.35901,7.3139,-12.3442,-41.7722,-10.0053,103.114,77.973,-104.1,-773.177,880.264,-400.852
66,0,-11.4797,,-10.6051,0.359045,-51.0849,7.01797,,-27.5884,26.3641,59.7364,-2.312,5.38151,7.29269,-12.366,-41.7819,-10.0362,103.163,77.9774,-104.134,-773.302,880.301,-400.898
67,0,-11.5051,,-10.5976,0.342393,-51.081,7.02479,,-27.5875,26.3788,59.7408,-2.30129,5.40674,7.25455,-12.405,-41.7895,-10.0862,103.179,77.9746,-104.117,-773.306,880.265,-400.909
68,0,-11.4952,,-10.5952,0.330395,-51.0778,7.00761,,-27.5977,26.3969,59.7467,-2.294,5.42265,7.23712,-12.3979,-41.7995,-10.1025,103.177,77.9864,-104.097,-773.283,880.23,-400.879
69,0,-11.5178,,-10.595,0.325736,-51.0741,7.01055,,-27.6036,26.4146,59.7541,-2.27209,5.43073,7.23935,-12.3886,-41.8153,-10.101,103.181,77.9946,-104.105,-773.259,880.159,-400.86
70,0,-11.5134,,-10.5896,0.311544,-51.0705,7.00985,,-27.6051,26.4289,59.7587,-2.25586,5.44147,7.22911,-12.3805,-41.8288,-10.1174,103.203,78.0122,-104.113,-773.215,880.13,-400.826
71,0,-11.5117,,-10.5812,0.296545,-51.0638,7.02973,,-27.6078,26.4441,59.7645,-2.24364,5.4529,7.22794,-12.3839,-41.8427,-10.1292,103.211,78.0265,-104.122,-773.203,880.12,-400.851
72,0,-11.5165,,-10.5834,0.297673,-51.0588,7.03937,,-27.6175,26.4624,59.773,-2.23251,5.45731,7.25119,-12.3673,-41.8607,-10.1108,103.216,78.0363,-104.149,-773.208,880.154,-400.839
73,0,-11.5176,,-10.5883,0.29639,-51.0566,7.04468,,-27.6226,26.4875,59.7839,-2.21146,5.46097,7.25805,-12.3551,-41.8695,-10.1108,103.192,78.0511,-104.134,-773.173,880.248,-400.87
74,0,-11.5137,,-10.5827,0.285226,-51.0511,7.05023,,-27.628,26.5067,59.7917,-2.20956,5.47903,7.24885,-12.3703,-41.8811,-10.1277,103.136,78.0564,-104.071,-773.195,880.312,-400.905
75,0,-11.5318,,-10.5826,0.280418,-51.0488,7.05696,,-27.6279,26.5231,59.7977,-2.19604,5.49154,7.23817,-12.3767,-41.895,-10.1426,103.151,78.0614,-104.074,-773.144,880.267,-400.84
76,0,-11.5248,,-10.5787,0.274287,-51.0429,7.05815,,-27.6311,26.5393,59.8049,-2.19443,5.5022,7.24716,-12.3617,-41.9136,-10.1335,103.142,78.0695,-104.072,-773.07,880.243,-400.805
77,0,-11.5384,,-10.5805,0.273073,-51.0413,7.06096,,-27.6309,26.5568,59.8118,-2.1789,5.51363,7.23952,-12.3605,-41.9267,-10.1424,103.146,78.0753,-104.072,-772.995,880.219,-400.824
78,0,-11.5273,,-10.5722,0.255604,-51.0366,7.04668,,-27.6356,26.5749,59.8176,-2.1717,5.5237,7.2327,-12.348,-41.9387,-10.1511,103.157,78.0865,-104.074,-772.946,880.221,-400.816
79,0,-11.5359,,-10.5748,0.254315,-51.0351,7.03228,,-27.6465,26.59,59.8224,-2.15768,5.53044,7.23444,-12.3411,-41.9556,-10.1494,103.087,78.0962,-104.006,-772.946,880.224,-400.829
80,0,-11.5389,,-10.5752,0.247603,-51.0348,7.03925,,-27.6518,26.6051,59.8263,-2.14138,5.5406,7.21981,-12.3488,-41.9668,-10.1723,103.101,78.1064,-104.009,-772.938,880.202,-400.844
81,0,-11.5455,,-10.5762,0.242962,-51.0335,7.06162,,-27.6512,26.6205,59.8311,-2.12089,5.54454,7.2199,-12.3473,-41.9799,-10.1836,103.15,78.118,-104.055,-772.91,880.162,-400.822
82,0,-11.5542,,-10.583,0.252147,-51.0303,7.06674,,-27.6607,26.6364,59.8387,-2.11074,5.54614,7.24907,-12.3228,-42.0022,-10.1499,103.102,78.1233,-104.036,-772.892,880.17,-400.819
83,0,-11.566,,-10.5821,0.248608,-51.0257,7.06382,,-27.6605,26.6524,59.846,-2.10045,5.55279,7.25947,-12.3043,-42.0202,-10.1335,103.102,78.125,-104.045,-772.826,880.14,-400.776
84,0,-11.5671,,-10.5862,0.252223,-51.0233,7.05872,,-27.661,26.6671,59.8527,-2.09356,5.56338,7.26289,-12.2923,-42.0371,-10.1263,103.089,78.1301,-104.036,-772.787,880.114,-400.768
85,0,-11.5529,,-10.5765,0.229738,-51.0213,7.03921,,-27.6628,26.6818,59.8554,-2.08792,5.5844,7.22069,-12.3112,-42.0394,-10.1751,103.076,78.1376,-103.985,-772.712,880.143,-400.806
86,0,-11.562,,-10.5783,0.224975,-51.0194,7.05842,,-27.6658,26.7006,59.8619,-2.07155,5.58994,7.22093,-12.3155,-42.0468,-10.1908,103.075,78.1522,-103.982,-772.665,880.168,-400.809
87,0,-11.5629,,-10.5792,0.219548,-51.0184,7.05866,,-27.6696,26.7179,59.867,-2.05169,5.59496,7.21476,-12.305,-42.0564,-10.202,103.065,78.17,-103.963,-772.574,880.221,-400.753
88,0,-11.5653,,-10.5796,0.219245,-51.014,7.07587,,-27.6754,26.7375,59.8752,-2.04117,5.60265,7.22599,-12.3036,-42.0687,-10.2,103.033,78.1781,-103.947,-772.534,880.244,-400.819
89,0,-11.5548,,-10.5794,0.217817,-51.0115,7.07929,,-27.6776,26.7477,59.878,-2.02989,5.60127,7.24587,-12.2691,-42.0926,-10.1748,103.113,78.1897,-104.038,-772.507,880.222,-400.697
90,0,-11.562,,-10.5726,0.203669,-51.0081,7.07307,,-27.6808,26.7617,59.8815,-2.02675,5.62103,7.2207,-12.2976,-42.1019,-10.2041,103.049,78.1841,-103.959,-772.498,880.165,-400.825
91,0,-11.5533,,-10.5706,0.198345,-51.0056,7.08022,,-27.6813,26.7746,59.8863,-2.02615,5.62881,7.22918,-12.2887,-42.1192,-10.1982,103.044,78.1885,-103.96,-772.441,880.128,-400.779
92,0,-11.569,,-10.5798,0.204337,-51.0072,7.07844,,-27.6797,26.7901,59.8921,-2.00709,5.63057,7.23332,-12.2748,-42.1326,-10.1924,103.049,78.1977,-103.968,-772.375,880.07,-400.744
93,0,-11.5639,,-10.5743,0.193338,-51.0028,7.0633,,-27.685,26.8062,59.8979,-2.00936,5.63988,7.23648,-12.2645,-42.1472,-10.1848,103.018,78.1947,-103.941,-772.327,880.096,-400.744
94,0,-11.5757,,-10.5733,0.185221,-51.0029,7.0398,,-27.6944,26.8201,59.9005,-2.00474,5.65449,7.21339,-12.2756,-42.1563,-10.2057,102.996,78.1903,-103.895,-772.313,880.14,-400.741
95,0,-11.5851,,-10.5744,0.177785,-51.0033,7.0449,,-27.6944,26.8346,59.9037,-1.98962,5.65867,7.20592,-12.2733,-42.1655,-10.221,103.026,78.1987,-103.916,-772.235,880.124,-400.698
96,0,-11.5913,,-10.5787,0.185265,-51.002,7.05944,,-27.697,26.851,59.9103,-1.98292,5.66393,7.22257,-12.2612,-42.1811,-10.2084,103.034,78.2037,-103.941,-772.181,880.136,-400.686
97,0,-11.6061,,-10.5891,0.196909,-51.0015,7.0743,,-27.6993,26.8712,59.9188,-1.96211,5.66256,7.24236,-12.2455,-42.1934,-10.1904,102.985,78.216,-103.911,-772.119,880.14,-400.688
98,0,-11.5981,,-10.5964,0.205331,-51.0004,7.08165,,-27.7006,26.8893,59.9267,-1.94777,5.65839,7.27123,-12.2121,-42.2091,-10.1614,102.985,78.2336,-103.934,-772.067,880.135,-400.655
99,0,-11.5739,,-10.5946,0.199239,-50.9997,7.05977,,-27.706,26.8997,59.9281,-1.94907,5.67188,7.25606,-12.2139,-42.2221,-10.1743,102.926,78.2382,-103.861,-772.042,880.14,-400.665
100,0,-11.5813,,-10.5885,0.184191,-50.9974,7.04945,,-27.7133,26.9139,59.9311,-1.93982,5.67932,7.24688,-12.2165,-42.2318,-10.186,102.915,78.2385,-103.843,-772.027,880.11,-400.689
101,0,-11.568,,-10.5738,0.156482,-50.9953,7.0321,,-27.713,26.9283,59.9331,-1.94013,5.69377,7.21686,-12.2272,-42.2374,-10.2219,102.99,78.2374,-103.888,-771.967,880.092,-400.671
102,0,-11.6047,,-10.5806,0.160436,-50.997,7.04944,,-27.7113,26.9424,59.937,-1.92059,5.69409,7.22225,-12.2247,-42.2524,-10.2205,102.993,78.2432,-103.898,-771.927,880.023,-400.672
103,0,-11.6013,,-10.5865,0.169952,-50.9973,7.048,,-27.7136,26.9593,59.9433,-1.92672,5.70953,7.21998,-12.2284,-42.2652,-10.2218,102.949,78.2399,-103.856,-771.835,880.049,-400.681
104,0,-11.6056,,-10.5913,0.172139,-50.9983,7.05647,,-27.7084,26.9753,59.9484,-1.91896,5.71629,7.21703,-12.2276,-42.2764,-10.2289,102.967,78.245,-103.871,-771.768,880.055,-400.658
105,0,-11.6053,,-10.5884,0.163118,-50.9961,7.04245,,-27.7136,26.9888,59.9516,-1.90929,5.71906,7.21904,-12.2182,-42.2904,-10.2255,102.938,78.252,-103.841,-771.771,880.094,-400.66
106,0,-11.5976,,-10.5788,0.146455,-50.993,7.0235,,-27.7268,27.0008,59.9529,-1.90951,5.72882,7.20943,-12.2236,-42.3026,-10.2368,102.891,78.2527,-103.787,-771.796,880.165,-400.7
107,0,-11.6051,,-10.5778,0.140226,-50.9937,7.03798,,-27.7331,27.0099,59.9527,-1.89851,5.73207,7.20658,-12.231,-42.3168,-10.2493,102.932,78.2537,-103.824,-771.761,880.196,-400.677
108,0,-11.6087,,-10.5762,0.133707,-50.9927,7.063,,-27.7336,27.022,59.9549,-1.88792,5.73094,7.21646,-12.2256,-42.3315,-10.2475,102.992,78.2597,-103.892,-771.7,880.162,-400.673
109,0,-11.6259,,-10.5854,0.14469,-50.9915,7.07558,,-27.7421,27.0389,59.9618,-1.87929,5.72683,7.24926,-12.2045,-42.3496,-10.211,102.935,78.2639,-103.87,-771.645,880.067,-400.685
110,0,-11.6754,,-10.6018,0.167648,-50.986,7.1777,,-27.7542,27.0953,59.9922,-1.92041,5.81063,7.1731,-12.4404,-42.3025,-10.3493,102.314,78.1991,-103.237,-771.615,879.954,-401.52
111,0,-11.6259,,-10.5837,0.137602,-50.978,7.13287,,-27.7617,27.1036,59.9929,-1.93219,5.80968,7.18943,-12.3709,-42.3258,-10.3102,102.52,78.2188,-103.413,-771.659,879.934,-400.816
112,0,-11.6256,,-10.5721,0.111945,-50.9781,7.10316,,-27.7537,27.1053,59.9877,-1.92075,5.81446,7.16228,-12.3608,-42.3422,-10.3374,102.657,78.2224,-103.517,-771.596,879.998,-400.732
113,0,-11.6221,,-10.5699,0.100465,-50.9823,7.07599,,-27.7588,27.106,59.9808,-1.90482,5.81681,7.13981,-12.346,-42.3598,-10.3573,102.746,78.2332,-103.586,-771.558,880.058,-400.751
114,0,-11.6368,,-10.574,0.0995317,-50.9848,7.07923,,-27.7626,27.1125,59.9792,-1.87641,5.8035,7.15861,-12.3043,-42.382,-10.3345,102.86,78.248,-103.715,-771.463,880.115,-400.699
115,0,-11.6499,,-10.5806,0.108764,-50.9832,7.10397,,-27.762,27.1209,59.9823,-1.85487,5.78357,7.21901,-12.2479,-42.4125,-10.2732,102.905,78.2607,-103.815,-771.353,880.073,-400.673
116,0,-11.6655,,-10.5948,0.128944,-50.9846,7.09614,,-27.77,27.1297,59.985,-1.84492,5.78091,7.24568,-12.2213,-42.4374,-10.2348,102.881,78.2629,-103.819,-771.338,879.956,-400.69
117,0,-11.6414,,-10.5903,0.120471,-50.9803,7.10705,,-27.7677,27.1377,59.987,-1.84502,5.78107,7.26209,-12.2014,-42.4564,-10.219,102.917,78.2698,-103.869,-771.252,879.943,-400.669
118,0,-11.6379,,-10.5694,0.0845006,-50.9755,7.07469,,-27.768,27.1426,59.9832,-1.84261,5.78962,7.23337,-12.202,-42.4675,-10.248,103.017,78.267,-103.935,-771.214,879.963,-400.61
119,0,-11.6646,,-10.572,0.0776537,-50.9786,7.06825,,-27.7691,27.1529,59.9823,-1.82048,5.79066,7.2122,-12.2094,-42.4738,-10.2765,103.036,78.2714,-103.936,-771.156,880.112,-400.643
120,0,-11.637,,-10.5726,0.0719975,-50.979,7.07291,,-27.7727,27.159,59.9807,-1.81404,5.79407,7.20417,-12.2014,-42.4866,-10.2946,103.09,78.2999,-103.979,-771.24,880.199,-400.588
