Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
77,0,-9.6346,,-12.7381,2.37819,-51.3586,8.89147,,-28.3098,23.1181,58.4272,-5.2826,-0.647526,6.63542,-14.1591,-36.9297,-7.95161,115.95,74.0046,-117.608,-736.713,879.681,-401.766
78,0,-9.62235,,-12.7844,2.44221,-51.3699,8.90742,,-28.317,23.1409,58.4374,-5.24554,-0.675234,6.70247,-14.0954,-36.9426,-7.88012,115.902,74.0438,-117.619,-736.593,879.642,-401.689
79,0,-9.59373,,-12.7859,2.44578,-51.371,8.88512,,-28.3112,23.154,58.4431,-5.26112,-0.66807,6.69756,-14.0806,-36.953,-7.87287,115.891,74.0375,-117.607,-736.475,879.627,-401.624
80,0,-9.58785,,-12.7793,2.43212,-51.3748,8.84602,,-28.3113,23.1616,58.4427,-5.25982,-0.666291,6.67489,-14.0739,-36.961,-7.89011,115.884,74.0385,-117.575,-736.433,879.649,-401.621
81,0,-9.58079,,-12.7719,2.41812,-51.3784,8.82875,,-28.3183,23.1642,58.438,-5.26837,-0.656499,6.64123,-14.0929,-36.9701,-7.92541,115.902,74.037,-117.566,-736.487,879.688,-401.687
82,0,-9.44985,,-12.6905,2.30822,-51.3765,8.83497,,-28.2749,23.1491,58.4237,-5.37194,-0.575263,6.453,-14.2268,-36.9577,-8.14015,116.082,73.9925,-117.584,-736.34,880.031,-401.832
83,0,-9.44883,,-12.6602,2.26584,-51.3822,8.86503,,-28.261,23.1464,58.4155,-5.38387,-0.560522,6.39386,-14.2837,-36.9631,-8.22147,116.219,73.9872,-117.671,-736.508,880.112,-401.885
84,0,-9.47534,,-12.6518,2.25689,-51.3887,8.87683,,-28.2593,23.1488,58.412,-5.36756,-0.574603,6.40664,-14.2738,-36.9826,-8.21671,116.297,73.9816,-117.762,-736.458,880.151,-401.912
85,0,-9.62595,,-12.7362,2.37355,-51.4022,8.93927,,-28.2864,23.1832,58.4312,-5.22337,-0.677004,6.62039,-14.1258,-37.0169,-8.00117,116.227,74.0475,-117.881,-736.518,879.871,-401.827
86,0,-9.65726,,-12.7815,2.43609,-51.4144,8.8795,,-28.3058,23.1993,58.4367,-5.18922,-0.702382,6.67274,-14.0553,-37.0389,-7.91863,116.111,74.0548,-117.808,-736.351,879.828,-401.777
87,0,-9.63387,,-12.7995,2.45987,-51.4191,8.85942,,-28.3155,23.2098,58.4386,-5.17628,-0.715942,6.70183,-14.0088,-37.0551,-7.87699,116.114,74.0706,-117.832,-736.357,879.708,-401.734
88,0,-9.62317,,-12.8057,2.45966,-51.4208,8.84959,,-28.3197,23.2197,58.4402,-5.16372,-0.731026,6.71894,-13.9708,-37.0666,-7.85827,116.181,74.0793,-117.909,-736.365,879.586,-401.69
89,0,-9.63621,,-12.8143,2.4638,-51.4282,8.82715,,-28.3236,23.2288,58.4396,-5.14929,-0.724425,6.68504,-13.9795,-37.0686,-7.8918,116.135,74.0832,-117.84,-736.303,879.574,-401.839
90,0,-9.46149,,-12.7234,2.34312,-51.4233,8.77471,,-28.2992,23.2114,58.4207,-5.2871,-0.620268,6.46286,-14.1265,-37.0534,-8.12433,116.236,74.0336,-117.749,-736.223,879.896,-401.971
91,0,-9.47083,,-12.6901,2.30764,-51.4229,8.79644,,-28.3022,23.2067,58.4136,-5.30525,-0.602905,6.43479,-14.1696,-37.0695,-8.17065,116.334,74.0204,-117.826,-736.405,879.866,-401.961
92,0,-9.51169,,-12.6752,2.29583,-51.4236,8.82652,,-28.3057,23.2107,58.4134,-5.28358,-0.6136,6.45997,-14.1642,-37.0913,-8.15372,116.389,74.0117,-117.904,-736.328,879.866,-401.941
93,0,-9.5245,,-12.673,2.30072,-51.4305,8.84203,,-28.3083,23.2192,58.4143,-5.27061,-0.614315,6.46025,-14.1702,-37.1022,-8.15892,116.402,74.0203,-117.921,-736.358,879.942,-401.993
94,0,-9.54206,,-12.6763,2.3028,-51.4417,8.86255,,-28.3002,23.2286,58.4144,-5.24603,-0.622843,6.44934,-14.1714,-37.1073,-8.17944,116.465,74.0275,-117.969,-736.253,880.04,-401.981
95,0,-9.71791,,-12.7753,2.4146,-51.4652,8.87572,,-28.3611,23.3289,58.4676,-5.10217,-0.727819,6.62062,-14.0019,-37.0941,-8.0407,116.448,74.0734,-118.099,-736.198,879.711,-401.97
96,0,-9.64795,,-12.8164,2.48442,-51.48,8.94281,,-28.3425,23.3226,58.4655,-5.04791,-0.738549,6.64801,-14.0052,-37.1315,-8.00136,116.275,74.1768,-117.947,-736.203,879.85,-401.996
97,0,-9.46383,,-12.7274,2.36735,-51.4729,8.8406,,-28.3193,23.3117,58.4495,-5.19535,-0.650791,6.46217,-14.0987,-37.1259,-8.1813,116.421,74.1105,-117.926,-736.165,880.072,-401.984
98,0,-9.51045,,-12.7041,2.34675,-51.4714,8.81143,,-28.3278,23.319,58.4484,-5.20209,-0.643431,6.45844,-14.112,-37.1463,-8.18355,116.423,74.086,-117.936,-736.284,879.986,-402.051
99,0,-9.5404,,-12.6928,2.33757,-51.4745,8.82813,,-28.322,23.3287,58.4492,-5.19275,-0.641388,6.44967,-14.1233,-37.161,-8.19487,116.491,74.0704,-117.997,-736.271,879.855,-402.059
100,0,-9.70764,,-12.7948,2.48338,-51.4893,8.89918,,-28.3627,23.3548,58.4649,-5.03601,-0.748708,6.69038,-13.9709,-37.2081,-7.94635,116.317,74.1643,-118.032,-736.512,879.467,-401.991
101,0,-9.70303,,-12.8345,2.52863,-51.4992,8.90147,,-28.3663,23.3779,58.4739,-5.0063,-0.761227,6.7065,-13.939,-37.2058,-7.9269,116.232,74.1833,-117.959,-736.278,879.444,-402.037
102,0,-9.49338,,-12.7537,2.42425,-51.4968,8.81762,,-28.3353,23.3603,58.4559,-5.16452,-0.646648,6.47015,-14.0856,-37.19,-8.15623,116.282,74.1297,-117.805,-736.236,879.911,-402.132
103,0,-9.50456,,-12.7191,2.38534,-51.4939,8.79288,,-28.3464,23.3508,58.4459,-5.18068,-0.643893,6.46686,-14.0934,-37.2165,-8.1595,116.364,74.1163,-117.884,-736.438,879.996,-402.07
104,0,-9.53657,,-12.7067,2.37297,-51.4969,8.80725,,-28.3521,23.353,58.4432,-5.16422,-0.656911,6.48434,-14.0779,-37.2363,-8.14558,116.45,74.104,-117.983,-736.35,879.982,-402.015
105,0,-9.5697,,-12.7134,2.38852,-51.5027,8.84107,,-28.3403,23.3587,58.4458,-5.13665,-0.67434,6.51664,-14.0619,-37.255,-8.11828,116.503,74.1086,-118.068,-736.273,879.939,-402.02
106,0,-9.55223,,-12.7119,2.38283,-51.5081,8.84897,,-28.3288,23.3664,58.4462,-5.14027,-0.676192,6.50194,-14.0622,-37.2596,-8.13904,116.551,74.1108,-118.1,-736.239,879.883,-402.051
107,0,-9.53902,,-12.7046,2.36617,-51.5177,8.83909,,-28.312,23.3767,58.4457,-5.15329,-0.657259,6.43145,-14.1105,-37.2508,-8.21845,116.56,74.1028,-118.057,-736.242,879.972,-402.228
108,0,-9.52877,,-12.7023,2.35868,-51.5262,8.84668,,-28.3035,23.3868,58.4456,-5.14736,-0.658213,6.40814,-14.1287,-37.2514,-8.25442,116.582,74.118,-118.056,-736.368,880.007,-402.207
109,0,-9.51597,,-12.6958,2.35391,-51.5316,8.80434,,-28.3203,23.3931,58.4422,-5.1523,-0.659872,6.40664,-14.1137,-37.265,-8.2453,116.55,74.1235,-118.02,-736.462,880.028,-402.163
110,0,-9.50371,,-12.6852,2.35309,-51.5328,8.77727,,-28.3398,23.3975,58.4403,-5.16256,-0.665406,6.43712,-14.0888,-37.2887,-8.2095,116.547,74.119,-118.043,-736.509,880.032,-402.122
111,0,-9.52799,,-12.6932,2.37573,-51.5379,8.78678,,-28.3485,23.4054,58.4433,-5.15909,-0.675146,6.47509,-14.0679,-37.3148,-8.15942,116.568,74.1061,-118.1,-736.501,879.934,-402.073
112,0,-9.5759,,-12.7119,2.41127,-51.5432,8.81234,,-28.3517,23.4168,58.4496,-5.1252,-0.695571,6.53266,-14.0305,-37.3389,-8.08938,116.569,74.098,-118.161,-736.305,879.805,-402.088
113,0,-9.53751,,-12.7105,2.40793,-51.5522,8.83131,,-28.333,23.4321,58.4535,-5.14068,-0.680762,6.4831,-14.0763,-37.3246,-8.15339,116.579,74.1159,-118.132,-736.546,879.886,-402.178
114,0,-9.49869,,-12.701,2.38989,-51.5645,8.83771,,-28.3224,23.4465,58.453,-5.15954,-0.652717,6.39391,-14.156,-37.3004,-8.26865,116.496,74.1283,-117.971,-736.609,879.969,-402.359
115,0,-9.49769,,-12.6807,2.3385,-51.5751,8.80215,,-28.3473,23.5182,58.4829,-5.2018,-0.626174,6.27868,-14.2229,-37.2475,-8.43599,116.554,74.0824,-117.928,-736.59,879.973,-402.445
116,0,-9.45444,,-12.6801,2.36147,-51.5832,8.88637,,-28.3328,23.5013,58.4743,-5.16832,-0.629851,6.29999,-14.2609,-37.2919,-8.42039,116.478,74.1493,-117.871,-736.601,880.153,-402.483
117,0,-9.46256,,-12.6804,2.36982,-51.5889,8.87849,,-28.3359,23.511,58.475,-5.16586,-0.644914,6.3342,-14.228,-37.3141,-8.38339,116.551,74.14,-117.974,-736.528,880.148,-402.422
118,0,-9.4732,,-12.6843,2.38218,-51.5957,8.90711,,-28.3243,23.5236,58.4785,-5.15526,-0.656618,6.35329,-14.2273,-37.328,-8.36998,116.556,74.1538,-117.998,-736.644,880.094,-402.445
119,0,-9.51934,,-12.6912,2.38424,-51.6059,8.86372,,-28.3561,23.5925,58.5134,-5.16956,-0.656695,6.33047,-14.2183,-37.3095,-8.408,116.561,74.1072,-117.991,-736.647,879.952,-402.478
