Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
43,0,-10.3156,,-10.2571,-0.124933,-47.8236,8.22686,,-26.794,23.1099,59.5144,-7.42911,9.70456,6.83933,-18.1259,-34.3081,-9.72939,109.361,72.4877,-110.495,-745.327,880.946,-399.727
44,0,-10.3339,,-10.2621,-0.12353,-47.829,8.23724,,-26.7878,23.1001,59.5091,-7.37496,9.68739,6.86762,-18.0648,-34.3497,-9.68972,109.428,72.5273,-110.582,-745.209,880.922,-399.65
45,0,-10.3505,,-10.2666,-0.126507,-47.8291,8.23793,,-26.7871,23.1175,59.5174,-7.34622,9.66316,6.92387,-17.9813,-34.3738,-9.63848,109.562,72.5487,-110.764,-745.066,880.868,-399.543
46,0,-10.3519,,-10.2696,-0.129805,-47.8357,8.21407,,-26.7834,23.1152,59.5135,-7.3109,9.67041,6.89712,-17.9589,-34.3969,-9.65616,109.598,72.5722,-110.772,-745.007,880.963,-399.506
47,0,-10.2499,,-10.178,-0.27553,-47.8237,8.18265,,-26.7572,23.11,59.5011,-7.32586,9.75896,6.67556,-18.0848,-34.366,-9.90023,109.695,72.55,-110.672,-744.895,881.303,-399.78
48,0,-10.3182,,-10.2004,-0.244429,-47.8307,8.166,,-26.7926,23.1175,59.5028,-7.30202,9.71982,6.78947,-17.9889,-34.4167,-9.77802,109.765,72.5728,-110.838,-745.035,881.184,-399.523
49,0,-10.3384,,-10.2072,-0.24513,-47.8327,8.21711,,-26.7987,23.1258,59.5035,-7.30078,9.73961,6.77553,-18.0409,-34.4284,-9.79998,109.722,72.5646,-110.794,-745.07,881.113,-399.726
50,0,-10.3481,,-10.2188,-0.240068,-47.8406,8.19794,,-26.8152,23.1387,59.5059,-7.25921,9.71102,6.82486,-17.9458,-34.4535,-9.74253,109.843,72.5887,-110.942,-744.89,881.05,-399.446
51,0,-10.2915,,-10.176,-0.310421,-47.8409,8.17111,,-26.8048,23.1357,59.4992,-7.23066,9.72496,6.76618,-17.923,-34.4654,-9.8049,109.982,72.6097,-111.023,-744.742,881.183,-399.467
52,0,-10.3708,,-10.232,-0.233886,-47.8523,8.211,,-26.823,23.1565,59.5129,-7.20843,9.67932,6.91343,-17.8393,-34.5119,-9.65539,109.977,72.6362,-111.154,-744.879,880.954,-399.329
53,0,-10.3858,,-10.2507,-0.222487,-47.8571,8.22367,,-26.8213,23.1812,59.5231,-7.2114,9.70995,6.87222,-17.902,-34.5039,-9.7085,109.853,72.6245,-111.002,-744.823,880.941,-399.492
54,0,-10.2726,,-10.1724,-0.341524,-47.8504,8.15514,,-26.8087,23.1722,59.5094,-7.20485,9.75438,6.73892,-17.907,-34.5023,-9.84465,110.035,72.636,-111.042,-744.628,881.15,-399.381
