Time (us),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),GyroX (rad/s),GyroY (rad/s),GyroZ (rad/s),Temp (C)
3343962.0,0.23,-0.07,9.18,-0.04,0.02,-0.01,22.65
3366962.0,0.3,0.01,9.17,-0.04,0.02,-0.01,22.6
3389962.0,0.25,-0.11,9.17,-0.04,0.03,-0.01,22.6
3412962.0,0.24,-0.03,9.21,-0.04,0.03,-0.01,22.69
3435962.0,0.24,-0.04,9.15,-0.04,0.03,-0.01,22.6
3458962.0,0.22,-0.12,9.26,-0.05,0.03,-0.01,22.65
3481962.0,0.25,-0.06,9.27,-0.04,0.02,-0.01,22.74
3504962.0,0.32,-0.02,9.28,-0.04,0.02,-0.01,22.65
3527962.0,0.21,-0.11,9.17,-0.04,0.03,-0.01,22.74
3550962.0,0.27,-0.04,9.17,-0.04,0.03,-0.01,22.79
3573962.0,0.26,-0.12,9.16,-0.04,0.03,-0.01,22.6
3596962.0,0.22,-0.04,9.18,-0.04,0.02,-0.01,22.69
3619962.0,0.27,-0.07,9.17,-0.04,0.02,-0.01,22.69
3642962.0,0.25,-0.02,9.22,-0.04,0.03,-0.01,22.65
3665962.0,0.26,-0.09,9.22,-0.04,0.03,-0.01,22.65
3688962.0,0.24,-0.09,9.22,-0.04,0.03,-0.01,22.65
3711962.0,0.25,-0.07,9.22,-0.04,0.03,-0.01,22.65
3734962.0,0.29,-0.12,9.17,-0.04,0.02,-0.01,22.69
3757962.0,0.24,-0.04,9.27,-0.04,0.02,-0.01,22.6
3780962.0,0.23,-0.04,9.19,-0.04,0.03,-0.01,22.69
3803962.0,0.24,0.02,9.06,-0.04,0.03,-0.01,22.69
3826962.0,0.24,-0.08,9.15,-0.04,0.02,-0.01,22.65
3849962.0,0.27,-0.08,9.21,-0.04,0.03,-0.01,22.65
3872962.0,0.29,-0.01,9.17,-0.04,0.03,-0.01,22.65
3895962.0,0.27,-0.09,9.15,-0.04,0.02,-0.01,22.74
3918962.0,0.3,-0.07,9.23,-0.04,0.03,-0.01,22.6
3941962.0,0.23,-0.02,9.23,-0.04,0.02,-0.01,22.69
3964962.0,0.26,-0.08,9.18,-0.04,0.03,-0.01,22.69
3987962.0,0.25,-0.02,9.18,-0.04,0.02,-0.01,22.69
4010962.0,0.28,0.01,9.16,-0.04,0.02,-0.01,22.6
4033962.0,0.32,0.0,9.12,-0.04,0.02,-0.01,22.55
4056962.0,0.27,-0.02,9.28,-0.04,0.02,-0.01,22.65
4079962.0,0.25,-0.02,9.21,-0.04,0.02,-0.01,22.65
4102962.0,0.27,-0.0,9.17,-0.04,0.02,-0.01,22.69
4125962.0,0.24,0.01,9.16,-0.04,0.02,-0.01,22.69
4148962.0,0.31,-0.13,9.17,-0.04,0.02,-0.01,22.69
4171962.0,0.26,-0.05,9.24,-0.04,0.02,-0.01,22.69
4194962.0,0.23,-0.08,9.3,-0.04,0.03,-0.01,22.74
4217962.0,0.23,0.0,9.24,-0.04,0.02,-0.01,22.74
4240962.0,0.24,-0.06,9.26,-0.04,0.02,-0.01,22.65
4263962.0,0.3,-0.07,9.15,-0.04,0.03,-0.01,22.74
4286962.0,0.21,-0.08,9.1,-0.04,0.02,-0.01,22.69
4309962.0,0.23,-0.05,9.12,-0.04,0.03,-0.01,22.69
4332962.0,0.23,0.01,9.19,-0.04,0.02,-0.01,22.69
4355962.0,0.26,-0.03,9.18,-0.04,0.03,-0.01,22.6
4378962.0,0.25,-0.07,9.23,-0.04,0.02,-0.01,22.65
4401962.0,0.23,-0.09,9.18,-0.04,0.03,-0.01,22.65
4424962.0,0.3,-0.01,9.04,-0.04,0.03,-0.01,22.65
4447962.0,0.3,-0.02,9.21,-0.04,0.03,-0.01,22.65
4470962.0,0.21,-0.05,9.14,-0.04,0.03,-0.01,22.79
4493962.0,0.26,-0.05,9.18,-0.04,0.02,-0.01,22.6
4516962.0,0.29,-0.03,9.17,-0.05,0.03,-0.01,22.69
4539962.0,0.35,-0.01,9.21,-0.04,0.02,-0.01,22.69
4562962.0,0.34,-0.04,9.2,-0.04,0.02,-0.01,22.65
4585962.0,0.23,-0.05,9.17,-0.04,0.02,-0.01,22.74
4608962.0,0.24,0.0,9.09,-0.04,0.02,-0.01,22.74
4631962.0,0.25,-0.1,9.21,-0.04,0.02,-0.01,22.74
4654962.0,0.23,-0.06,9.13,-0.04,0.02,-0.01,22.6
4677962.0,0.24,-0.06,9.17,-0.04,0.03,-0.01,22.69
4700962.0,0.21,-0.03,9.28,-0.04,0.03,-0.01,22.69
4723962.0,0.28,-0.08,9.16,-0.04,0.02,-0.01,22.69
4746962.0,0.24,-0.06,9.15,-0.04,0.02,-0.01,22.69
4769962.0,0.3,-0.05,9.26,-0.04,0.03,-0.01,22.65
4792962.0,0.22,-0.07,9.16,-0.04,0.02,-0.01,22.65
4815962.0,0.28,-0.06,9.15,-0.04,0.03,-0.01,22.74
4838962.0,0.28,-0.05,9.25,-0.04,0.03,-0.01,22.69
4861962.0,0.28,-0.07,9.18,-0.04,0.03,-0.01,22.69
4884962.0,0.28,-0.07,9.14,-0.04,0.03,-0.01,22.69
4907962.0,0.23,-0.06,9.12,-0.04,0.03,-0.01,22.69
4930962.0,0.27,-0.07,9.21,-0.05,0.02,-0.01,22.65
4953962.0,0.29,-0.01,9.16,-0.04,0.02,-0.01,22.65
4976962.0,0.23,-0.03,9.22,-0.04,0.03,-0.01,22.55
4999962.0,0.29,-0.06,9.19,-0.04,0.03,-0.01,22.74
5022962.0,0.27,-0.03,9.24,-0.04,0.02,-0.01,22.69
5045962.0,0.27,-0.05,9.21,-0.04,0.02,-0.01,22.6
5068962.0,0.27,-0.06,9.22,-0.05,0.02,-0.01,22.69
5091962.0,0.29,-0.01,9.17,-0.04,0.03,-0.01,22.69
5114962.0,0.26,-0.05,9.17,-0.04,0.02,-0.01,22.74
5137962.0,0.27,-0.08,9.18,-0.04,0.02,-0.01,22.74
5160962.0,0.2,-0.01,9.15,-0.04,0.02,-0.01,22.74
5183962.0,0.27,0.01,9.09,-0.04,0.03,-0.01,22.65
5206962.0,0.28,-0.06,9.18,-0.04,0.03,-0.01,22.69
5229962.0,0.26,-0.06,9.17,-0.04,0.02,-0.01,22.69
5252962.0,0.31,0.0,9.18,-0.04,0.02,-0.01,22.69
5275962.0,0.22,-0.06,9.18,-0.04,0.02,-0.01,22.69
5298962.0,0.3,-0.13,9.19,-0.04,0.03,-0.01,22.74
5321962.0,0.28,-0.02,9.24,-0.04,0.03,-0.01,22.74
5344962.0,0.33,-0.01,9.25,-0.05,0.02,-0.01,22.65
5367962.0,0.27,-0.04,9.16,-0.05,0.02,-0.01,22.74
5390962.0,0.26,-0.03,9.18,-0.04,0.03,-0.01,22.69
5413962.0,0.31,-0.06,9.17,-0.04,0.03,-0.01,22.69
5436962.0,0.21,-0.05,9.28,-0.04,0.02,-0.01,22.69
5459962.0,0.22,-0.07,9.16,-0.04,0.03,-0.01,22.69
5482962.0,0.25,-0.04,9.26,-0.04,0.02,-0.01,22.79
5505962.0,0.28,0.0,9.17,-0.04,0.02,-0.01,22.65
5528962.0,0.28,0.01,9.18,-0.04,0.02,-0.01,22.74
5551962.0,0.28,-0.08,9.1,-0.04,0.02,-0.01,22.74
5574962.0,0.28,-0.02,9.17,-0.04,0.03,-0.01,22.69
5597962.0,0.25,-0.01,9.22,-0.04,0.03,-0.01,22.79
5620962.0,0.23,-0.03,9.21,-0.04,0.02,-0.01,22.6
5643962.0,0.3,-0.01,9.24,-0.04,0.02,-0.01,22.69
5666962.0,0.28,-0.06,9.13,-0.04,0.03,-0.01,22.65
5689962.0,0.24,-0.02,9.2,-0.04,0.03,-0.01,22.65
5712962.0,0.24,-0.05,9.22,-0.04,0.02,-0.01,22.65
5735962.0,0.26,-0.06,9.22,-0.04,0.02,-0.01,22.74
5758962.0,0.24,-0.03,9.27,-0.05,0.03,-0.01,22.69
5781962.0,0.28,0.02,9.2,-0.04,0.03,-0.01,22.69
5804962.0,0.31,-0.05,9.19,-0.04,0.02,-0.01,22.69
5827962.0,0.27,-0.04,9.22,-0.04,0.03,-0.01,22.65
5850962.0,0.26,-0.01,9.25,-0.04,0.02,-0.01,22.65
5873962.0,0.3,-0.01,9.15,-0.04,0.03,-0.01,22.74
5896962.0,0.25,-0.01,9.22,-0.04,0.03,-0.01,22.65
5919962.0,0.32,-0.03,9.17,-0.04,0.02,-0.01,22.69
5942962.0,0.24,-0.01,9.21,-0.04,0.02,-0.01,22.69
5965962.0,0.28,-0.05,9.17,-0.04,0.03,-0.01,22.69
5988962.0,0.25,-0.01,9.17,-0.04,0.02,-0.01,22.6
6011962.0,0.24,-0.1,9.13,-0.04,0.03,-0.01,22.74
6034962.0,0.31,-0.06,9.16,-0.04,0.02,-0.01,22.74
6057962.0,0.26,-0.03,9.2,-0.04,0.02,-0.01,22.65
6080962.0,0.3,-0.01,9.22,-0.05,0.03,-0.01,22.74
6103962.0,0.28,0.0,9.19,-0.05,0.03,-0.01,22.6
6126962.0,0.29,-0.01,9.08,-0.05,0.02,-0.01,22.69
6149962.0,0.22,-0.07,9.24,-0.04,0.02,-0.01,22.69
6172962.0,0.28,-0.06,9.25,-0.04,0.03,-0.01,22.69
6195962.0,0.29,-0.02,9.26,-0.04,0.03,-0.01,22.69
6218962.0,0.28,0.0,9.19,-0.04,0.03,-0.01,22.69
6241962.0,0.33,-0.09,9.22,-0.04,0.03,-0.01,22.65
6264962.0,0.24,0.02,9.32,-0.04,0.03,-0.01,22.65
6287962.0,0.27,-0.08,9.14,-0.04,0.02,-0.01,22.69
6310962.0,0.28,0.04,9.19,-0.04,0.02,-0.01,22.69
6333962.0,0.23,-0.07,9.23,-0.04,0.03,-0.01,22.69
6356962.0,0.26,-0.01,9.23,-0.04,0.03,-0.01,22.69
6379962.0,0.28,-0.04,9.19,-0.04,0.03,-0.01,22.65
6402962.0,0.28,-0.01,9.23,-0.04,0.02,-0.01,22.74
6425962.0,0.25,-0.08,9.18,-0.04,0.02,-0.01,22.84
6448962.0,0.31,-0.01,9.25,-0.04,0.03,-0.01,22.74
6471962.0,0.24,-0.02,9.16,-0.04,0.02,-0.01,22.69
6494962.0,0.29,-0.03,9.14,-0.04,0.03,-0.01,22.79
6517962.0,0.3,-0.09,9.15,-0.05,0.03,-0.01,22.69
6540962.0,0.27,0.01,9.16,-0.04,0.03,-0.01,22.79
6563962.0,0.28,-0.04,9.25,-0.04,0.03,-0.01,22.74
6586962.0,0.31,-0.09,9.23,-0.04,0.03,-0.01,22.65
6609962.0,0.22,-0.05,9.17,-0.04,0.03,-0.01,22.74
6632962.0,0.29,-0.05,9.23,-0.04,0.02,-0.01,22.65
6655962.0,0.22,-0.09,9.16,-0.04,0.03,-0.01,22.79
6678962.0,0.31,-0.06,9.24,-0.04,0.02,-0.01,22.69
6701962.0,0.28,-0.06,9.19,-0.04,0.02,-0.01,22.69
6724962.0,0.25,-0.06,9.17,-0.04,0.02,-0.01,22.69
6747962.0,0.28,-0.04,9.16,-0.05,0.03,-0.01,22.74
6770962.0,0.31,-0.03,9.18,-0.04,0.02,-0.01,22.65
6793962.0,0.28,-0.04,9.26,-0.05,0.03,-0.01,22.74
6816962.0,0.28,-0.05,9.14,-0.04,0.03,-0.01,22.74
6839962.0,0.25,-0.02,9.18,-0.04,0.02,-0.01,22.6
6862962.0,0.27,-0.08,9.21,-0.04,0.03,-0.01,22.79
6885962.0,0.2,-0.01,9.21,-0.04,0.02,-0.01,22.69
6908962.0,0.28,-0.01,9.16,-0.04,0.03,-0.01,22.69
6931962.0,0.33,-0.08,9.19,-0.05,0.03,-0.01,22.79
6954962.0,0.29,-0.03,9.2,-0.04,0.02,-0.01,22.69
6977962.0,0.33,-0.08,9.21,-0.04,0.03,-0.01,22.74
7000962.0,0.29,0.03,9.26,-0.04,0.03,-0.01,22.74
7023962.0,0.23,0.01,9.28,-0.04,0.02,-0.01,22.69
7046962.0,0.24,-0.07,9.22,-0.04,0.02,-0.01,22.69
7069962.0,0.27,-0.08,9.19,-0.04,0.03,-0.01,22.69
7092962.0,0.29,-0.01,9.23,-0.04,0.03,-0.01,22.69
7115962.0,0.26,-0.02,9.17,-0.04,0.02,-0.01,22.65
7138962.0,0.27,-0.01,9.18,-0.04,0.03,-0.01,22.74
7161962.0,0.28,-0.11,9.19,-0.04,0.02,-0.01,22.74
7184962.0,0.22,-0.03,9.21,-0.04,0.02,-0.01,22.65
7207962.0,0.24,-0.02,9.21,-0.04,0.02,-0.01,22.69
7230962.0,0.28,-0.07,9.17,-0.04,0.02,-0.01,22.69
7253962.0,0.26,-0.07,9.22,-0.04,0.03,-0.01,22.79
7276962.0,0.28,-0.03,9.18,-0.05,0.02,-0.01,22.79
7299962.0,0.3,-0.06,9.2,-0.04,0.03,-0.01,22.65
7322962.0,0.25,0.01,9.22,-0.04,0.03,-0.01,22.74
7345962.0,0.28,-0.05,9.17,-0.04,0.03,-0.01,22.65
7368962.0,0.3,0.04,9.27,-0.04,0.03,-0.01,22.74
7391962.0,0.27,-0.08,9.16,-0.04,0.02,-0.01,22.79
7414962.0,0.26,-0.05,9.23,-0.05,0.02,-0.01,22.79
7437962.0,0.25,-0.06,9.1,-0.04,0.02,-0.01,22.69
7460962.0,0.25,-0.05,9.2,-0.04,0.02,-0.01,22.69
7483962.0,0.28,-0.04,9.19,-0.04,0.02,-0.01,22.74
7506962.0,0.27,-0.03,9.21,-0.04,0.02,-0.01,22.74
7529962.0,0.25,0.02,9.24,-0.04,0.03,-0.01,22.74
7552962.0,0.23,-0.05,9.25,-0.04,0.02,-0.01,22.65
7575962.0,0.21,-0.04,9.2,-0.04,0.03,-0.01,22.69
7598962.0,0.26,-0.05,9.18,-0.04,0.03,-0.01,22.69
7621962.0,0.27,-0.05,9.14,-0.04,0.02,-0.01,22.79
7644962.0,0.27,-0.04,9.18,-0.04,0.03,-0.01,22.69
7667962.0,0.27,-0.07,9.23,-0.04,0.03,-0.01,22.79
7690962.0,0.24,0.0,9.15,-0.04,0.02,-0.01,22.69
7713962.0,0.29,-0.05,9.1,-0.05,0.02,-0.01,22.74
7736962.0,0.21,-0.01,9.2,-0.04,0.02,-0.01,22.74
7759962.0,0.3,-0.05,9.16,-0.04,0.03,-0.01,22.79
7782962.0,0.31,-0.07,9.23,-0.04,0.02,-0.01,22.69
7805962.0,0.27,-0.05,9.21,-0.04,0.02,-0.01,22.79
7828962.0,0.25,-0.06,9.25,-0.05,0.03,-0.01,22.79
7851962.0,0.26,-0.05,9.16,-0.04,0.03,-0.01,22.74
7874962.0,0.26,-0.03,9.26,-0.04,0.03,-0.01,22.65
7897962.0,0.26,-0.03,9.2,-0.04,0.02,-0.01,22.74
7920962.0,0.26,-0.04,9.16,-0.05,0.02,-0.01,22.65
7943962.0,0.27,-0.06,9.15,-0.04,0.03,-0.01,22.69
7966962.0,0.27,-0.03,9.19,-0.04,0.02,-0.01,22.69
7989962.0,0.22,-0.0,9.15,-0.04,0.03,-0.01,22.69
8012962.0,0.23,-0.04,9.18,-0.04,0.03,-0.01,22.79
8035962.0,0.22,-0.0,9.3,-0.04,0.03,-0.01,22.74
8058962.0,0.28,-0.04,9.24,-0.04,0.02,-0.01,22.65
8081962.0,0.29,-0.07,9.22,-0.04,0.02,-0.01,22.74
8104962.0,0.26,-0.04,9.22,-0.04,0.03,-0.01,22.74
8127962.0,0.27,-0.02,9.17,-0.05,0.03,-0.01,22.69
8150962.0,0.28,-0.01,9.16,-0.04,0.02,-0.01,22.69
8173962.0,0.28,-0.05,9.2,-0.04,0.03,-0.01,22.69
8196962.0,0.2,-0.03,9.21,-0.04,0.03,-0.01,22.69
8219962.0,0.21,-0.08,9.22,-0.05,0.03,-0.01,22.74
8242962.0,0.27,-0.07,9.14,-0.04,0.03,-0.01,22.65
8265962.0,0.27,-0.01,9.15,-0.04,0.03,-0.01,22.65
8288962.0,0.26,-0.07,9.28,-0.04,0.02,-0.01,22.74
8311962.0,0.31,-0.06,9.13,-0.04,0.03,-0.01,22.79
8334962.0,0.29,-0.05,9.16,-0.04,0.02,-0.01,22.79
8357962.0,0.27,-0.08,9.17,-0.04,0.02,-0.01,22.69
8380962.0,0.23,-0.0,9.17,-0.04,0.03,-0.01,22.69
8403962.0,0.23,-0.02,9.2,-0.04,0.03,-0.01,22.69
8426962.0,0.23,-0.07,9.17,-0.04,0.03,-0.01,22.69
8449962.0,0.32,-0.05,9.14,-0.05,0.02,-0.01,22.74
8472962.0,0.27,-0.07,9.1,-0.04,0.02,-0.01,22.74
8495962.0,0.25,-0.06,9.12,-0.04,0.03,-0.01,22.69
8518962.0,0.22,-0.07,9.17,-0.04,0.03,-0.01,22.6
8541962.0,0.27,-0.05,9.25,-0.04,0.02,-0.01,22.79
8564962.0,0.25,0.0,9.12,-0.04,0.02,-0.01,22.79
8587962.0,0.23,-0.05,9.17,-0.04,0.03,-0.01,22.74
8610962.0,0.24,-0.05,9.13,-0.04,0.02,-0.01,22.74
8633962.0,0.29,0.01,9.23,-0.04,0.02,-0.01,22.74
8656962.0,0.29,-0.06,9.1,-0.04,0.03,-0.01,22.74
8679962.0,0.25,-0.09,9.19,-0.04,0.03,-0.01,22.69
8702962.0,0.25,-0.02,9.23,-0.04,0.02,-0.01,22.79
8725962.0,0.27,-0.05,9.16,-0.04,0.02,-0.01,22.69
8748962.0,0.3,-0.07,9.28,-0.04,0.02,-0.01,22.79
8771962.0,0.32,-0.16,9.11,-0.04,0.02,-0.01,22.74
8794962.0,0.3,0.05,9.1,-0.04,0.03,-0.01,22.74
8817962.0,0.23,-0.01,9.24,-0.04,0.02,-0.01,22.84
8840962.0,0.29,-0.03,9.15,-0.04,0.03,-0.01,22.74
8863962.0,0.31,0.01,9.1,-0.04,0.02,-0.01,22.79
8886962.0,0.24,-0.07,9.21,-0.04,0.02,-0.01,22.69
8909962.0,0.3,-0.01,9.11,-0.04,0.03,-0.01,22.79
8932962.0,0.28,-0.01,9.2,-0.04,0.02,-0.01,22.79
8955962.0,0.29,-0.07,9.28,-0.04,0.03,-0.01,22.74
8978962.0,0.29,-0.02,9.14,-0.04,0.02,-0.01,22.84
9001962.0,0.25,-0.02,9.2,-0.04,0.03,-0.01,22.74
9024962.0,0.28,-0.05,9.11,-0.04,0.02,-0.01,22.74
9047962.0,0.29,-0.03,9.23,-0.04,0.02,-0.01,22.79
9070962.0,0.3,-0.05,9.17,-0.04,0.02,-0.01,22.79
9093962.0,0.23,-0.02,9.25,-0.04,0.02,-0.01,22.79
9116962.0,0.29,-0.02,9.13,-0.04,0.02,-0.01,22.79
9139962.0,0.29,-0.0,9.22,-0.05,0.02,-0.01,22.69
9162962.0,0.27,-0.09,9.29,-0.04,0.03,-0.01,22.79
9185962.0,0.32,-0.12,9.22,-0.04,0.02,-0.01,22.74
9208962.0,0.2,-0.05,9.12,-0.04,0.02,-0.01,22.65
9231962.0,0.25,-0.06,9.11,-0.04,0.03,-0.01,22.69
9254962.0,0.3,-0.01,9.17,-0.04,0.03,-0.01,22.79
9277962.0,0.28,-0.1,9.14,-0.04,0.02,-0.01,22.79
9300962.0,0.26,-0.05,9.17,-0.04,0.02,-0.01,22.79
9323962.0,0.31,-0.08,9.18,-0.04,0.03,-0.01,22.74
9346962.0,0.31,-0.07,9.22,-0.04,0.02,-0.01,22.74
9369962.0,0.29,-0.05,9.17,-0.04,0.02,-0.01,22.74
9392962.0,0.3,-0.04,9.17,-0.04,0.03,-0.01,22.74
9415962.0,0.24,-0.04,9.1,-0.04,0.03,-0.01,22.69
9438962.0,0.27,-0.05,9.18,-0.04,0.02,-0.01,22.69
9461962.0,0.28,-0.05,9.2,-0.04,0.03,-0.01,22.69
9484962.0,0.24,-0.08,9.25,-0.05,0.02,-0.01,22.79
9507962.0,0.29,-0.01,9.23,-0.04,0.03,-0.01,22.65
9530962.0,0.26,-0.08,9.21,-0.04,0.02,-0.01,22.74
9553962.0,0.28,-0.06,9.2,-0.04,0.03,-0.01,22.74
9576962.0,0.23,-0.02,9.15,-0.04,0.02,-0.01,22.74
9599962.0,0.28,-0.02,9.15,-0.04,0.03,-0.01,22.79
9622962.0,0.27,-0.05,9.21,-0.04,0.03,-0.01,22.69
9645962.0,0.27,-0.1,9.21,-0.04,0.03,-0.01,22.79
9668962.0,0.24,-0.03,9.1,-0.05,0.03,-0.01,22.79
9691962.0,0.34,-0.06,9.25,-0.04,0.03,-0.01,22.74
9714962.0,0.31,-0.07,9.25,-0.04,0.02,-0.01,22.74
9737962.0,0.26,-0.08,9.08,-0.04,0.02,-0.01,22.74
9760962.0,0.25,-0.04,9.18,-0.04,0.02,-0.01,22.74
9783962.0,0.25,-0.0,9.26,-0.04,0.02,-0.01,22.79
9806962.0,0.31,-0.03,9.19,-0.04,0.02,-0.01,22.69
9829962.0,0.3,-0.07,9.19,-0.04,0.03,-0.01,22.79
9852962.0,0.29,-0.1,9.29,-0.04,0.02,-0.01,22.69
9875962.0,0.27,-0.03,9.26,-0.04,0.02,-0.01,22.79
9898962.0,0.3,-0.0,9.26,-0.04,0.02,-0.01,22.65
9921962.0,0.25,-0.01,9.19,-0.04,0.03,-0.01,22.84
9944962.0,0.25,-0.07,9.13,-0.04,0.02,-0.01,22.74
9967962.0,0.28,-0.02,9.17,-0.04,0.02,-0.01,22.79
9990962.0,0.26,-0.06,9.17,-0.04,0.03,-0.01,22.79
10013962.0,0.27,-0.07,9.11,-0.04,0.02,-0.01,22.79
10036962.0,0.25,-0.06,9.18,-0.04,0.03,-0.01,22.69
10059962.0,0.36,-0.06,9.23,-0.04,0.03,-0.01,22.84
10082962.0,0.32,-0.1,9.22,-0.04,0.02,-0.01,22.74
10105962.0,0.23,-0.07,9.2,-0.04,0.02,-0.01,22.74
10128962.0,0.27,-0.05,9.19,-0.04,0.03,-0.01,22.74
10151962.0,0.25,-0.03,9.14,-0.04,0.02,-0.01,22.69
10174962.0,0.28,-0.07,9.25,-0.04,0.02,-0.01,22.69
10197962.0,0.26,-0.05,9.12,-0.04,0.02,-0.01,22.79
10220962.0,0.23,-0.05,9.15,-0.04,0.03,-0.01,22.79
10243962.0,0.31,-0.07,9.26,-0.04,0.03,-0.01,22.84
10266962.0,0.23,-0.06,9.16,-0.04,0.02,-0.01,22.74
10289962.0,0.24,-0.04,9.23,-0.04,0.02,-0.01,22.74
10312962.0,0.21,0.02,9.21,-0.04,0.02,-0.01,22.84
10335962.0,0.25,-0.05,9.28,-0.04,0.02,-0.01,22.79
10358962.0,0.26,0.02,9.17,-0.04,0.03,-0.01,22.69
10381962.0,0.25,-0.01,9.18,-0.04,0.02,-0.01,22.69
10404962.0,0.27,-0.02,9.18,-0.04,0.02,-0.01,22.79
10427962.0,0.24,-0.1,9.14,-0.05,0.03,-0.01,22.84
10450962.0,0.27,-0.01,9.22,-0.04,0.02,-0.01,22.74
10473962.0,0.29,-0.08,9.18,-0.04,0.03,-0.01,22.84
