Time (us),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),GyroX (rad/s),GyroY (rad/s),GyroZ (rad/s),Temp (C)
9093954.0,0.3,-0.01,9.23,-0.04,0.03,-0.01,27.73
9116953.0,0.36,0.06,9.27,-0.04,0.03,-0.01,27.78
9139954.0,0.3,-0.01,9.11,-0.05,0.03,-0.01,27.68
9162954.0,0.3,-0.02,9.28,-0.04,0.03,-0.01,27.68
9185954.0,0.29,0.06,9.19,-0.05,0.03,-0.01,27.73
9208954.0,0.35,0.0,9.31,-0.04,0.03,-0.01,27.73
9231954.0,0.29,-0.06,9.25,-0.04,0.03,-0.01,27.73
9254954.0,0.3,-0.03,9.19,-0.05,0.03,-0.01,27.73
9277954.0,0.31,-0.03,9.21,-0.04,0.03,-0.01,27.68
9300954.0,0.34,-0.03,9.23,-0.04,0.03,-0.01,27.68
9323954.0,0.34,-0.01,9.2,-0.04,0.03,-0.01,27.68
9346953.0,0.36,-0.03,9.23,-0.04,0.03,-0.01,27.78
9369954.0,0.35,0.05,9.17,-0.05,0.03,-0.01,27.68
9392954.0,0.33,0.02,9.24,-0.05,0.02,-0.01,27.73
9415954.0,0.34,0.04,9.11,-0.05,0.03,-0.01,27.82
9438954.0,0.33,0.02,9.23,-0.05,0.03,-0.01,27.73
9461954.0,0.32,0.02,9.14,-0.04,0.03,-0.01,27.73
9484953.0,0.33,0.03,9.2,-0.04,0.03,-0.01,27.78
9507954.0,0.32,-0.03,9.21,-0.04,0.03,-0.01,27.68
9530954.0,0.36,0.0,9.23,-0.04,0.03,-0.01,27.68
9553953.0,0.39,-0.02,9.15,-0.04,0.03,-0.01,27.78
9576954.0,0.34,0.01,9.23,-0.04,0.03,-0.01,27.73
9599954.0,0.31,-0.03,9.24,-0.04,0.03,-0.01,27.73
9622954.0,0.39,-0.03,9.17,-0.04,0.03,-0.01,27.73
9645954.0,0.35,0.02,9.23,-0.04,0.03,-0.01,27.73
9668954.0,0.34,-0.0,9.22,-0.04,0.02,-0.01,27.73
9691954.0,0.27,0.0,9.08,-0.05,0.03,-0.01,27.68
9714954.0,0.34,0.0,9.27,-0.05,0.03,-0.01,27.68
9737954.0,0.35,0.04,9.24,-0.04,0.03,-0.01,27.68
9760953.0,0.33,0.01,9.2,-0.04,0.03,-0.01,27.78
9783954.0,0.28,0.01,9.16,-0.04,0.03,-0.01,27.64
9806954.0,0.33,-0.04,9.22,-0.05,0.03,-0.01,27.73
9829954.0,0.28,0.04,9.25,-0.04,0.03,-0.01,27.73
9852954.0,0.34,0.08,9.2,-0.04,0.03,-0.01,27.73
9875954.0,0.32,-0.04,9.25,-0.04,0.03,-0.01,27.54
9898954.0,0.3,-0.0,9.26,-0.04,0.02,-0.01,27.64
9921954.0,0.29,0.05,9.13,-0.04,0.03,-0.01,27.68
9944954.0,0.33,-0.03,9.21,-0.04,0.03,-0.01,27.68
9967954.0,0.36,-0.03,9.26,-0.04,0.02,-0.01,27.68
9990954.0,0.36,0.03,9.36,-0.04,0.03,-0.01,27.64
10013954.0,0.28,-0.0,9.29,-0.04,0.03,-0.01,27.73
10036954.0,0.33,0.05,9.25,-0.05,0.03,-0.01,27.64
10059954.0,0.26,0.07,9.16,-0.04,0.03,-0.01,27.64
10082954.0,0.35,0.03,9.26,-0.04,0.03,-0.01,27.68
10105954.0,0.36,-0.02,9.14,-0.04,0.02,-0.01,27.68
10128954.0,0.29,0.03,9.21,-0.04,0.03,-0.01,27.68
10151954.0,0.36,-0.05,9.16,-0.04,0.02,-0.01,27.68
10174954.0,0.4,-0.05,9.17,-0.04,0.03,-0.01,27.68
10197954.0,0.33,0.02,9.31,-0.04,0.03,-0.01,27.73
10220954.0,0.35,0.0,9.26,-0.04,0.03,-0.01,27.73
10243954.0,0.4,0.06,9.19,-0.04,0.03,-0.01,27.73
10266954.0,0.32,-0.03,9.2,-0.04,0.03,-0.01,27.64
10289953.0,0.32,0.01,9.23,-0.04,0.03,-0.01,27.78
10312953.0,0.34,0.0,9.12,-0.04,0.03,-0.01,27.78
10335953.0,0.35,0.01,9.17,-0.04,0.03,-0.01,27.78
10358954.0,0.34,0.05,9.26,-0.04,0.03,-0.01,27.68
10381954.0,0.35,0.08,9.16,-0.04,0.03,-0.01,27.73
10404954.0,0.34,-0.01,9.17,-0.05,0.03,-0.01,27.64
10427954.0,0.37,-0.0,9.26,-0.04,0.03,-0.01,27.73
10450954.0,0.34,0.02,9.2,-0.04,0.03,-0.01,27.73
10473954.0,0.32,0.05,9.2,-0.04,0.03,-0.01,27.73
10496954.0,0.35,0.03,9.27,-0.04,0.03,-0.01,27.68
