Time (us),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),GyroX (rad/s),GyroY (rad/s),GyroZ (rad/s),Temp (C)
11807968.0,3.67,-1.69,8.51,-0.69,-0.66,0.38,24.62
11830967.0,3.1,-1.07,9.84,-0.7,-0.5,0.19,24.53
11853968.0,3.0,-1.19,10.43,-0.73,-0.66,0.06,24.72
11876968.0,3.12,-1.63,10.61,-0.69,-0.6,-0.06,24.58
11899968.0,2.93,-1.58,10.46,-0.51,-0.29,-0.22,24.58
11922968.0,1.91,-1.19,10.82,-0.43,-0.03,-0.27,24.58
11945968.0,0.83,-0.6,12.19,-0.22,-0.02,-0.17,24.48
11968968.0,1.14,-1.45,12.2,-0.28,-0.4,-0.33,24.72
11991968.0,1.52,-2.36,11.97,-0.18,-0.66,-0.57,24.62
12014968.0,1.41,-2.52,12.32,0.15,-0.79,-0.68,24.62
12037968.0,0.99,-2.91,13.32,0.17,-1.18,-0.82,24.62
12060968.0,1.93,-3.34,12.79,0.07,-1.53,-1.05,24.58
12083968.0,2.0,-3.39,12.44,0.22,-1.24,-1.14,24.58
12106968.0,0.95,-2.86,13.1,0.61,-0.69,-0.91,24.58
12129968.0,0.49,-2.79,14.82,0.81,-0.5,-0.6,24.58
12152968.0,1.14,-3.88,14.39,0.84,-0.76,-0.56,24.62
12175968.0,1.89,-5.15,13.04,0.9,-0.9,-0.76,24.62
12198967.0,0.83,-4.43,12.18,1.19,-0.77,-0.93,24.53
12221967.0,0.03,-3.05,11.44,1.62,-0.75,-0.76,24.53
12244968.0,0.08,-2.99,9.21,1.38,-0.81,-0.86,24.58
12267968.0,0.19,-2.02,6.91,1.08,-0.75,-1.09,24.67
12290968.0,0.07,0.19,4.53,1.05,-0.44,-1.09,24.58
12313968.0,-0.43,1.85,3.71,1.27,0.12,-0.63,24.58
12336968.0,-0.41,1.98,3.3,1.35,0.33,-0.11,24.58
12359967.0,-0.23,1.6,2.23,0.85,0.27,-0.12,24.53
12382967.0,-0.46,1.59,1.63,0.43,0.51,-0.19,24.53
12405967.0,-0.87,1.64,1.5,0.11,0.74,-0.16,24.53
12428967.0,-1.64,2.0,2.12,0.08,0.86,0.07,24.53
12451967.0,-1.31,1.39,1.91,-0.32,0.61,0.12,24.53
12474968.0,-0.49,0.55,2.04,-0.76,0.41,-0.02,24.58
12497968.0,-0.58,0.94,2.69,-0.95,0.54,-0.02,24.58
12520968.0,-1.39,1.13,3.88,-0.86,0.91,0.38,24.67
12543967.0,-1.22,-0.15,5.39,-0.86,1.11,0.73,24.53
12566967.0,-0.47,-1.41,7.06,-1.3,0.76,0.53,24.53
12589968.0,0.24,-1.73,7.37,-1.56,0.2,0.24,24.62
12612968.0,0.29,-1.6,7.17,-1.57,0.18,0.21,24.62
12635968.0,-0.43,-1.47,8.56,-1.32,0.5,0.46,24.58
12658968.0,-0.67,-1.36,9.81,-1.38,0.5,0.48,24.67
12681968.0,-0.12,-1.88,9.87,-1.66,0.27,0.39,24.58
12704968.0,-0.5,-2.32,9.86,-1.6,0.6,0.4,24.58
12727968.0,-0.38,-2.49,10.69,-1.44,0.89,0.47,24.62
12750967.0,-0.27,-2.65,13.01,-1.44,0.86,0.43,24.53
12773968.0,-0.82,-2.86,14.23,-1.28,0.75,0.5,24.62
12796967.0,-1.06,-3.87,14.17,-0.68,0.91,0.77,24.53
12819968.0,-0.01,-4.09,14.31,0.27,1.33,0.75,24.58
12842968.0,-0.98,-2.57,15.07,-0.12,0.63,0.31,24.67
12865968.0,-0.99,-2.61,13.46,-0.36,0.19,0.08,24.67
12888968.0,-1.3,-2.59,12.33,-0.15,0.41,0.04,24.58
12911968.0,-1.04,-2.39,11.61,-0.05,0.29,-0.07,24.62
12934967.0,-1.01,-1.61,11.14,-0.27,0.04,-0.28,24.53
12957968.0,-1.54,-1.7,11.56,-0.23,-0.05,-0.22,24.62
12980968.0,-1.5,-2.41,10.6,-0.23,-0.01,-0.25,24.62
13003968.0,-2.14,-2.27,11.73,-0.12,0.12,-0.26,24.58
13026968.0,-2.09,-2.92,12.26,0.1,-0.19,-0.19,24.48
13049968.0,-1.92,-3.18,11.88,-0.27,-0.62,-0.4,24.67
13072968.0,-1.42,-3.37,11.37,-0.05,-0.63,-0.4,24.58
13095968.0,-1.33,-2.96,11.24,0.28,-0.53,-0.23,24.58
13118967.0,-0.72,-3.45,11.21,0.18,-0.55,-0.16,24.53
13141968.0,-0.36,-4.1,11.15,-0.28,-0.94,-0.49,24.62
13164967.0,-0.03,-4.57,10.52,-0.19,-0.97,-0.59,24.53
13187968.0,0.45,-4.13,8.78,0.49,-0.37,-0.37,24.62
13210968.0,0.66,-3.45,7.24,0.84,0.25,-0.17,24.62
13233968.0,0.17,-2.37,6.45,1.16,0.84,0.07,24.58
13256968.0,0.07,-2.64,6.63,1.07,1.0,0.03,24.67
13279968.0,-1.04,-2.76,7.49,0.07,0.38,-0.59,24.58
13302967.0,-0.91,-2.31,5.85,-0.13,0.3,-0.86,24.53
13325967.0,-1.07,-1.88,4.66,0.13,0.65,-0.69,24.53
13348968.0,-1.14,-1.06,4.01,0.54,0.98,-0.35,24.62
13371968.0,-1.25,-1.02,4.19,-0.14,0.56,-0.43,24.62
13394968.0,-0.91,-1.31,3.08,-0.48,0.39,-0.37,24.58
13417968.0,-0.17,-1.63,2.32,-0.55,0.74,-0.29,24.58
13440968.0,-1.02,-2.2,4.3,-0.76,1.08,-0.38,24.48
13463968.0,-1.89,-2.26,5.75,-1.29,0.8,-0.75,24.58
13486968.0,-2.32,-2.05,5.24,-1.87,0.75,-1.13,24.62
13509968.0,-3.08,-1.55,6.32,-2.56,1.31,-1.26,24.62
13532967.0,-3.97,-2.66,8.4,-2.68,0.57,-1.02,24.53
13555968.0,-2.93,-3.27,7.04,-2.2,0.15,-0.47,24.62
13578968.0,-2.26,-6.3,6.72,-2.67,0.49,-0.56,24.58
13601968.0,-1.88,-6.63,7.77,-2.44,1.02,-0.48,24.58
13624968.0,-3.07,-7.92,8.13,-2.06,1.32,-0.49,24.58
13647968.0,-4.7,-7.95,8.67,-1.73,1.65,-0.61,24.58
13670967.0,-5.4,-7.82,8.46,-0.93,1.18,-0.1,24.53
13693967.0,-5.77,-8.33,7.98,-0.12,0.94,0.76,24.53
13716967.0,-6.82,-8.0,8.63,-0.18,-1.02,1.23,24.53
13739968.0,-4.93,-8.05,6.55,-1.08,-0.84,0.61,24.62
13762968.0,-3.7,-6.4,7.45,-1.28,-0.31,0.21,24.58
13785968.0,-3.14,-7.72,6.63,-0.77,-0.48,0.51,24.58
13808968.0,-2.42,-8.78,5.04,-0.9,-0.14,0.7,24.58
13831968.0,-2.24,-8.99,5.86,-0.84,1.57,0.2,24.58
13854968.0,-3.36,-7.19,6.63,-1.14,1.48,-0.74,24.62
13877967.0,-3.03,-6.65,7.52,-1.04,-0.68,-0.3,24.53
13900968.0,-2.34,-9.4,6.25,-0.52,0.34,0.07,24.44
13923967.0,0.37,-9.57,6.3,-0.36,1.05,-0.48,24.53
13946967.0,-0.92,-8.78,5.13,-0.14,2.95,-1.65,24.53
13969968.0,-3.13,-6.47,4.44,-0.11,4.09,-1.51,24.62
13992968.0,-4.82,-7.68,4.28,-0.41,4.04,-0.77,24.67
14015968.0,-2.98,-8.98,4.33,-0.72,4.34,-0.33,24.58
14038968.0,-7.47,-7.21,0.58,-1.45,4.24,-0.83,24.48
14061968.0,-6.04,-8.44,4.68,-1.15,3.74,-0.27,24.62
14084967.0,-5.68,-7.91,2.77,-1.45,3.31,1.39,24.53
14107968.0,-4.89,-7.65,1.51,-2.34,3.74,3.2,24.62
14130968.0,-5.3,-7.07,1.72,-2.44,3.83,4.42,24.62
14153968.0,-5.72,-8.22,-0.47,-2.18,4.18,3.9,24.58
14176968.0,-8.9,-5.26,-2.12,-1.9,3.73,3.88,24.58
14199968.0,-5.93,-3.79,-3.06,-1.96,4.43,4.57,24.58
14222968.0,-6.77,-5.58,-4.4,-2.45,4.43,5.0,24.58
14245968.0,-10.7,-4.13,-5.56,-1.87,4.49,3.9,24.62
14268968.0,-7.9,-4.09,-7.88,-1.66,3.09,1.24,24.62
14291967.0,-9.45,-1.26,-11.01,-2.29,3.72,3.57,24.53
14314967.0,-7.49,-3.42,-6.24,-2.06,2.87,3.76,24.53
14337968.0,-6.13,-2.08,-6.97,-1.68,2.47,3.47,24.58
14360968.0,-5.19,2.83,-8.85,-1.93,2.66,3.83,24.48
14383968.0,-5.89,2.16,-8.22,-2.51,3.45,5.7,24.58
14406968.0,-3.77,-1.03,-6.99,-2.13,3.19,6.58,24.58
14429967.0,-4.14,0.48,-7.99,-1.2,2.74,5.46,24.53
14452968.0,-2.71,3.7,-8.7,-0.93,1.82,5.32,24.62
14475968.0,-3.21,4.57,-8.33,-0.93,1.81,7.34,24.62
14498967.0,-1.67,3.85,-9.1,-0.69,0.82,8.4,24.53
14521968.0,-1.5,4.47,-9.75,-0.42,-0.76,7.4,24.58
14544968.0,-1.36,6.49,-10.31,-0.83,-3.11,6.88,24.67
14567968.0,2.39,2.75,-10.9,-0.51,-3.95,6.55,24.58
14590968.0,1.97,1.62,-10.54,0.02,-2.85,5.26,24.67
14613968.0,0.57,5.18,-11.06,-0.41,-3.1,4.13,24.62
14636967.0,-2.35,6.48,-11.05,-1.28,-5.06,4.16,24.53
14659968.0,0.82,-1.83,-10.41,-1.36,-6.06,4.04,24.62
14682967.0,4.05,-0.55,-10.24,-1.79,-5.41,1.22,24.53
14705967.0,0.9,3.05,-9.62,-2.08,-5.13,-0.53,24.53
14728967.0,-3.39,7.48,-8.26,-3.35,-5.02,-1.63,24.53
14751968.0,-2.42,5.91,-9.15,-4.78,-5.62,-2.83,24.58
14774968.0,-1.58,6.8,-8.58,-6.31,-5.64,-4.66,24.58
14797968.0,-4.64,6.72,-4.05,-6.31,-4.8,-5.42,24.58
14820968.0,-6.31,5.36,-2.21,-6.16,-5.1,-6.17,24.62
14843968.0,-10.57,6.65,0.26,-6.89,-6.45,-7.51,24.62
14866968.0,-9.07,6.66,-1.63,-6.25,-6.15,-6.44,24.62
14889967.0,-9.27,3.59,2.03,-5.81,-5.56,-5.57,24.53
14912968.0,-7.57,-0.02,3.03,-5.55,-5.68,-5.93,24.58
14935968.0,-4.5,-2.74,2.03,-5.89,-4.96,-6.87,24.58
14958968.0,-4.07,-2.67,5.42,-4.67,-3.18,-5.12,24.48
14981968.0,-2.31,-5.51,3.79,-3.28,-0.92,-3.18,24.58
15004968.0,-0.98,-6.17,-1.87,-3.34,2.54,-2.65,24.62
15027967.0,-8.28,-6.71,4.38,-3.03,5.75,-3.23,24.53
15050967.0,-8.44,-5.12,4.56,-3.18,3.72,-2.92,24.53
15073967.0,-5.09,-5.26,4.63,-3.73,2.71,-2.3,24.53
15096968.0,-2.62,-8.37,3.91,-4.31,0.72,-2.09,24.48
15119968.0,-3.35,-8.82,0.85,-3.91,0.02,0.16,24.58
15142968.0,-6.49,-13.1,0.38,-3.42,1.24,2.81,24.48
15165968.0,-7.65,-12.6,-0.83,-2.92,4.09,0.74,24.48
15188967.0,-7.33,-10.24,-0.86,-2.49,2.45,1.62,24.53
15211967.0,-5.34,-8.44,-1.67,-2.88,2.93,2.87,24.53
15234967.0,-4.87,-6.31,-2.6,-3.21,2.84,4.46,24.53
15257968.0,-4.74,-7.03,-4.69,-3.31,3.09,5.04,24.62
15280968.0,-6.81,-7.11,-5.83,-3.18,3.21,4.55,24.58
15303968.0,-9.28,-5.41,-5.43,-3.04,2.17,4.76,24.58
15326968.0,-7.14,-3.87,-6.31,-2.73,1.6,5.32,24.67
15349968.0,-8.68,-4.47,-5.63,-2.44,0.94,6.93,24.58
15372968.0,-6.76,-4.36,-6.0,-1.28,0.82,7.99,24.62
15395967.0,-7.53,-1.49,-6.67,-0.1,-0.2,8.49,24.53
15418967.0,-7.1,1.28,-7.95,0.5,-1.32,8.39,24.53
15441967.0,-7.97,2.68,-7.74,0.86,-1.99,8.7,24.53
15464967.0,-5.3,0.31,-8.17,1.06,-2.76,8.11,24.53
15487968.0,-8.4,3.42,-6.94,1.56,-3.43,7.53,24.62
15510968.0,-7.05,1.41,-7.74,1.48,-4.4,6.67,24.58
15533968.0,-2.57,1.89,-9.52,0.92,-5.28,4.84,24.58
15556968.0,0.06,4.22,-10.39,0.08,-5.11,2.34,24.67
15579968.0,-3.19,7.67,-8.4,-0.8,-4.82,1.44,24.62
15602967.0,-3.99,5.87,-6.44,-1.58,-4.44,-0.13,24.53
15625967.0,-2.18,6.67,-7.08,-2.56,-3.8,-2.07,24.53
15648967.0,-4.58,7.89,-5.05,-3.16,-3.5,-2.87,24.53
15671968.0,-4.73,7.27,-3.95,-3.57,-3.33,-3.16,24.48
15694968.0,-6.06,6.01,-1.22,-4.01,-3.54,-3.99,24.67
15717968.0,-5.27,4.84,-1.27,-4.66,-3.83,-5.36,24.58
15740968.0,-6.69,3.74,0.76,-5.56,-3.65,-6.94,24.48
15763968.0,-7.97,2.45,2.95,-5.34,-2.53,-7.37,24.62
15786968.0,-6.46,-2.81,6.3,-4.71,-3.08,-8.48,24.62
15809967.0,-7.62,-1.98,7.1,-4.43,-6.31,-8.63,24.53
15832967.0,-10.43,0.21,-0.47,-4.83,-6.15,-6.18,24.53
15855968.0,-8.43,-1.19,3.99,-4.02,-0.99,-2.05,24.58
15878968.0,-5.18,-7.95,4.68,-2.88,-2.01,-0.4,24.48
15901968.0,-3.4,-11.24,4.67,-2.25,-0.94,-0.75,24.58
15924968.0,-5.1,-8.38,5.3,-2.21,-1.28,-1.41,24.58
15947967.0,-4.67,-5.09,3.3,-2.54,-1.58,-1.0,24.53
15970967.0,-2.11,-6.81,2.13,-1.71,-0.85,1.19,24.53
15993968.0,-2.53,-11.68,3.2,0.05,1.43,2.48,24.62
16016968.0,-4.42,-6.27,2.83,-0.03,1.97,2.71,24.62
16039968.0,-4.08,-4.97,3.2,-0.61,1.76,2.78,24.67
16062968.0,-6.17,-7.82,4.98,0.12,1.47,3.39,24.48
16085968.0,-5.7,-11.3,8.21,1.21,-1.2,2.81,24.58
16108968.0,-5.07,-2.93,2.52,0.57,-2.02,1.67,24.58
16131968.0,-4.42,-2.22,3.68,0.02,-2.29,1.77,24.62
16154967.0,-5.83,-6.7,9.19,0.74,-3.03,2.07,24.53
16177967.0,-7.17,-9.55,12.18,1.91,-3.72,1.66,24.53
16200968.0,-4.5,-5.36,6.62,1.71,-3.16,0.45,24.62
16223968.0,-4.48,-2.81,6.6,1.35,-3.07,0.36,24.62
16246968.0,-2.36,-4.73,8.4,1.59,-2.28,0.44,24.62
16269968.0,-2.27,-4.67,8.85,1.52,-1.67,-0.25,24.58
16292968.0,-4.15,-2.46,9.36,0.91,-1.57,-0.8,24.58
16315968.0,-4.38,-1.74,9.54,0.51,-1.17,-0.68,24.58
16338968.0,-4.09,-2.76,11.92,0.96,-0.79,-0.36,24.62
16361967.0,-3.55,-3.23,11.6,1.33,-0.26,-0.42,24.53
16384968.0,-3.64,-3.28,11.11,0.77,0.0,-1.03,24.62
16407967.0,-4.72,-0.26,10.01,0.38,-0.29,-1.17,24.53
16430968.0,-6.44,0.59,10.69,0.47,-0.49,-0.47,24.58
16453968.0,-4.35,-2.23,11.23,1.09,-0.3,0.16,24.67
16476968.0,-3.74,-3.28,11.23,1.17,-0.47,0.06,24.58
16499968.0,-3.76,-3.33,11.65,0.84,-0.72,-0.4,24.67
16522968.0,-4.27,-2.36,10.45,0.74,-0.87,-0.52,24.62
16545968.0,-5.07,-1.72,11.11,0.83,-0.61,-0.37,24.62
16568967.0,-5.57,-1.44,12.03,1.0,-0.44,0.02,24.53
16591967.0,-5.17,-2.12,11.76,1.22,-0.62,0.22,24.53
16614968.0,-4.42,-1.71,10.85,1.17,-0.76,0.19,24.58
16637968.0,-3.79,-1.16,10.08,1.29,-0.73,0.28,24.58
16660968.0,-2.99,-0.96,8.6,1.45,-0.75,0.41,24.67
16683968.0,-2.49,-0.61,8.12,1.54,-0.49,0.48,24.48
16706967.0,-2.21,-0.36,7.57,1.57,-0.61,0.52,24.53
16729968.0,-1.62,-0.37,6.3,1.29,-0.9,0.47,24.62
16752967.0,-0.67,0.11,5.15,1.24,-1.13,0.45,24.53
16775967.0,0.26,0.88,2.98,1.09,-0.81,0.44,24.53
16798968.0,0.71,1.08,2.55,0.84,-0.39,0.39,24.58
16821968.0,0.42,1.29,2.9,0.6,-0.05,0.3,24.58
16844968.0,0.0,1.19,3.28,0.42,-0.07,0.28,24.58
16867968.0,-0.27,0.87,2.89,0.27,0.0,0.23,24.58
16890968.0,1.84,0.41,1.9,0.05,-0.39,0.16,24.62
16913968.0,-0.23,1.57,2.4,-0.35,0.29,0.03,24.62
16936967.0,-0.74,1.89,3.51,-0.6,0.37,0.05,24.53
16959968.0,-1.14,1.69,4.5,-0.7,0.69,0.11,24.44
16982968.0,-0.84,1.42,5.34,-0.66,0.9,0.18,24.62
17005968.0,-1.39,1.26,6.51,-0.93,0.59,0.09,24.62
17028968.0,-1.15,0.71,6.1,-1.2,0.29,0.05,24.58
17051968.0,-1.52,0.62,7.06,-1.43,0.45,-0.0,24.58
17074967.0,-1.28,0.0,7.85,-1.7,0.3,-0.09,24.53
17097968.0,-1.13,-0.51,8.85,-1.69,0.31,-0.18,24.62
17120967.0,-1.61,-0.08,9.78,-1.81,-0.11,-0.22,24.53
17143968.0,-0.48,-0.52,9.42,-2.04,-0.45,-0.2,24.62
17166968.0,-0.08,-1.23,9.31,-1.76,-0.04,-0.1,24.62
17189968.0,-1.65,-0.94,11.06,-1.46,0.16,0.06,24.58
17212968.0,-1.64,-1.34,11.31,-1.36,-0.2,0.2,24.58
17235968.0,0.01,-2.14,10.1,-1.55,-0.35,0.18,24.58
17258968.0,0.72,-3.27,10.36,-1.47,-0.18,0.08,24.58
17281967.0,-0.17,-2.89,10.55,-1.18,0.11,0.06,24.53
17304967.0,-0.89,-2.68,11.25,-1.01,0.18,0.23,24.53
17327967.0,-0.1,-4.05,11.95,-0.94,0.09,0.24,24.53
17350968.0,0.25,-4.63,11.52,-0.68,0.06,0.1,24.62
17373968.0,0.13,-4.51,11.28,-0.38,0.34,-0.04,24.58
17396968.0,-0.06,-3.59,11.38,-0.27,0.32,-0.06,24.48
17419968.0,0.32,-3.1,10.22,-0.09,0.47,-0.01,24.58
17442968.0,0.15,-2.8,9.39,0.17,0.61,0.08,24.58
17465967.0,-0.71,-2.19,10.15,0.36,0.69,0.14,24.53
17488967.0,-1.34,-1.39,10.73,0.24,0.14,0.12,24.53
17511967.0,-1.43,-1.96,10.83,-0.01,-0.2,0.04,24.53
17534967.0,-0.87,-2.63,10.1,-0.08,-0.16,-0.08,24.53
17557968.0,-0.42,-2.9,9.58,0.08,-0.07,-0.11,24.48
17580968.0,-0.42,-2.98,9.96,0.2,0.23,-0.1,24.48
17603968.0,-0.3,-3.32,10.39,0.38,0.22,-0.18,24.58
17626968.0,-0.85,-3.06,10.46,0.33,0.29,-0.29,24.58
17649967.0,-1.28,-3.04,12.02,0.39,0.36,-0.37,24.53
17672967.0,-1.12,-3.25,12.61,0.63,0.32,-0.43,24.53
17695968.0,-1.61,-2.7,13.08,0.91,0.26,-0.42,24.62
17718967.0,-1.95,-2.43,12.73,1.15,0.14,-0.36,24.53
17741968.0,-1.81,-2.55,12.61,1.18,0.14,-0.39,24.62
17764968.0,-1.55,-2.91,12.16,1.36,0.12,-0.41,24.62
17787968.0,-1.66,-2.6,11.62,1.62,0.08,-0.48,24.58
17810968.0,-2.06,-2.08,10.95,1.79,-0.14,-0.53,24.67
17833968.0,-2.17,-1.1,10.15,1.75,-0.32,-0.55,24.62
17856968.0,-1.99,-0.16,9.88,1.73,-0.35,-0.4,24.62
17879967.0,-1.22,-0.48,9.48,1.81,-0.39,-0.31,24.53
17902968.0,-0.8,-0.87,8.24,1.92,-0.52,-0.35,24.62
17925967.0,-0.99,-0.66,6.64,1.87,-0.52,-0.46,24.53
17948968.0,-1.48,0.39,5.89,1.56,-0.55,-0.6,24.58
17971968.0,-2.43,0.3,5.61,0.76,-0.79,-1.04,24.58
17994968.0,-3.96,1.22,5.61,0.31,-0.77,-1.26,24.58
18017968.0,-5.72,2.15,5.89,0.46,-0.49,-0.88,24.58
18040967.0,-5.88,1.53,5.03,0.26,-0.68,-0.55,24.53
18063967.0,-5.95,1.02,4.94,-0.04,-0.43,-0.39,24.53
18086968.0,-6.09,1.27,5.08,-0.07,-0.24,-0.18,24.62
18109968.0,-6.29,2.05,5.24,-0.0,0.08,0.15,24.62
18132968.0,-6.08,1.9,5.93,0.18,0.52,0.54,24.67
18155968.0,-5.58,1.54,6.16,-0.01,0.46,0.65,24.58
18178968.0,-5.11,1.06,6.0,-0.28,0.41,0.66,24.58
18201968.0,-4.91,0.52,6.0,-0.27,0.58,0.78,24.58
18224967.0,-4.37,0.39,6.21,-0.34,0.7,0.87,24.53
18247967.0,-3.23,0.32,6.43,-0.62,0.66,0.87,24.53
18270967.0,-2.12,0.18,6.11,-0.78,0.55,0.9,24.53
18293968.0,-0.75,0.74,5.83,-0.88,0.61,1.03,24.62
18316968.0,0.42,0.75,6.57,-1.31,0.44,1.11,24.67
18339968.0,1.9,-0.17,7.41,-1.71,0.4,1.0,24.58
18362968.0,3.17,-2.02,8.04,-1.9,0.11,0.73,24.58
18385968.0,3.72,-2.02,8.27,-1.54,0.21,0.63,24.48
18408968.0,4.39,-1.11,8.13,-1.45,0.3,0.63,24.44
18431968.0,4.54,-0.57,8.96,-1.39,0.24,0.65,24.62
18454967.0,4.97,-1.7,9.29,-1.2,0.1,0.56,24.53
18477967.0,4.63,-1.47,8.99,-0.97,0.18,0.35,24.53
18500968.0,4.24,-0.67,10.15,-0.9,0.18,0.19,24.62
18523967.0,3.96,-0.28,11.99,-1.0,-0.07,0.11,24.53
18546968.0,4.15,-1.63,11.15,-0.83,-0.22,0.08,24.48
18569968.0,3.04,-2.94,9.47,-0.31,0.4,-0.05,24.58
18592967.0,0.66,-2.16,11.48,-0.12,1.14,-0.22,24.53
18615968.0,-0.69,-1.25,13.89,-0.08,1.12,-0.21,24.62
18638968.0,-0.82,-2.64,13.67,0.05,0.72,-0.2,24.72
18661967.0,-1.25,-2.99,12.71,0.29,0.77,-0.41,24.53
18684968.0,-1.87,-2.57,11.35,0.52,0.73,-0.58,24.58
18707968.0,-2.72,-1.64,10.65,0.56,0.73,-0.66,24.58
18730968.0,-3.88,-0.39,10.02,0.59,0.64,-0.58,24.58
18753968.0,-3.86,-0.65,8.74,0.6,0.65,-0.45,24.58
18776968.0,-3.87,-0.31,8.32,0.62,0.79,-0.42,24.58
18799967.0,-4.05,0.21,8.66,0.41,0.57,-0.43,24.53
18822967.0,-4.15,0.36,8.4,0.35,0.37,-0.4,24.53
18845967.0,-4.63,0.02,6.88,0.36,0.39,-0.3,24.53
18868968.0,-5.39,-0.45,7.42,0.26,0.7,-0.21,24.44
18891968.0,-6.28,-1.24,10.1,0.46,0.59,-0.19,24.58
18914968.0,-5.59,-0.77,10.68,0.5,0.15,-0.36,24.58
18937968.0,-5.87,0.08,9.98,0.26,-0.08,-0.53,24.48
18960968.0,-6.4,1.03,10.13,0.18,-0.19,-0.47,24.58
18983967.0,-6.76,1.34,10.95,0.15,-0.19,-0.34,24.53
19006968.0,-6.55,1.29,11.87,0.19,-0.44,-0.19,24.62
19029968.0,-6.57,1.3,11.8,0.05,-0.84,-0.09,24.62
19052968.0,-5.88,0.16,11.3,0.14,-1.1,0.11,24.62
19075968.0,-5.29,-0.6,10.75,0.54,-0.85,0.29,24.48
19098968.0,-4.85,-1.13,11.4,0.78,-0.74,0.32,24.58
19121968.0,-4.56,-1.29,11.04,0.7,-1.07,0.15,24.58
19144968.0,-4.52,-1.51,9.94,0.51,-1.51,-0.03,24.58
19167968.0,-4.25,-1.32,8.64,0.59,-1.5,-0.02,24.62
19190967.0,-3.25,-0.93,7.39,0.91,-1.14,0.09,24.53
19213967.0,-2.56,-0.37,6.87,0.69,-1.24,0.01,24.53
19236967.0,-2.36,-0.37,7.04,0.23,-1.46,-0.16,24.53
19259968.0,-2.16,0.0,6.27,0.21,-1.39,-0.16,24.62
19282968.0,-1.45,0.14,5.56,0.34,-1.05,-0.04,24.62
19305968.0,-0.69,0.56,5.27,0.38,-0.82,0.04,24.48
19328968.0,-0.33,0.82,5.08,0.06,-0.92,-0.02,24.48
19351967.0,0.25,0.72,3.96,-0.03,-0.83,0.01,24.53
19374967.0,0.06,0.95,3.31,0.06,-0.4,0.17,24.53
19397967.0,0.09,1.46,3.46,0.27,0.24,0.4,24.53
19420968.0,-0.51,2.45,4.21,-0.01,0.39,0.54,24.62
19443968.0,-0.16,1.72,4.38,-0.62,0.03,0.65,24.58
19466968.0,0.97,0.71,3.67,-0.63,0.09,0.76,24.58
19489968.0,1.0,0.75,3.84,-0.66,0.68,0.81,24.48
19512968.0,0.61,0.54,5.43,-0.75,1.07,0.87,24.58
19535968.0,0.6,0.26,7.13,-1.27,0.82,0.85,24.44
19558968.0,1.83,-1.72,8.27,-1.51,0.52,0.75,24.62
19581967.0,2.15,-2.39,8.84,-1.19,0.73,0.5,24.53
19604967.0,0.74,-1.0,10.64,-1.05,0.89,0.44,24.53
19627967.0,0.64,-0.76,11.21,-0.97,0.67,0.55,24.53
19650968.0,1.33,-2.23,11.3,-1.1,0.54,0.45,24.48
19673968.0,1.45,-2.8,12.06,-0.96,0.65,0.13,24.58
19696968.0,0.65,-1.82,12.08,-0.72,0.59,-0.03,24.58
19719968.0,0.6,-1.57,11.96,-0.68,0.42,-0.05,24.58
19742967.0,0.95,-2.29,11.44,-0.63,0.33,-0.15,24.53
19765967.0,0.39,-1.52,12.72,-0.35,-0.41,-0.2,24.53
19788968.0,0.4,-1.45,12.01,-0.34,-0.22,-0.33,24.62
19811967.0,-0.11,-1.45,11.82,-0.1,0.06,-0.29,24.53
19834968.0,-0.6,-1.53,11.4,0.12,0.34,-0.29,24.58
19857968.0,-1.58,-1.37,11.5,0.16,0.38,-0.36,24.39
19880968.0,-1.16,-0.69,11.21,0.13,-0.04,-0.38,24.58
19903968.0,-1.64,-0.77,10.16,0.01,-0.32,-0.34,24.48
19926967.0,-1.13,-0.86,9.73,0.21,-0.24,-0.24,24.53
19949967.0,-0.7,-0.85,9.35,0.39,0.06,-0.18,24.53
19972967.0,-1.05,-0.68,10.07,0.32,0.05,-0.15,24.53
19995967.0,-0.4,-1.06,9.87,0.16,-0.1,-0.23,24.53
20018967.0,-0.41,-0.99,9.92,0.21,-0.05,-0.33,24.53
20041967.0,-0.75,-0.91,10.3,0.27,-0.0,-0.35,24.53
20064968.0,-1.21,-0.9,10.69,0.32,-0.02,-0.29,24.58
20087968.0,-1.27,-1.17,10.44,0.3,-0.21,-0.22,24.58
20110967.0,-0.79,-1.94,9.75,0.33,-0.3,-0.22,24.53
20133967.0,-1.18,-1.98,9.29,0.48,-0.2,-0.33,24.53
20156967.0,-2.55,-1.18,9.35,0.41,-0.19,-0.32,24.53
20179967.0,-2.25,-0.96,8.03,0.19,-0.4,-0.3,24.53
20202968.0,-2.07,-1.29,7.58,0.03,-0.4,-0.3,24.58
20225968.0,-2.18,-1.38,7.69,0.11,-0.3,-0.28,24.67
20248968.0,-2.48,-1.23,7.79,0.13,-0.21,-0.3,24.58
20271968.0,-2.33,-0.84,7.75,0.09,-0.2,-0.37,24.48
20294967.0,-2.53,-0.13,7.05,0.07,-0.06,-0.28,24.53
20317967.0,-2.63,-0.22,7.07,0.09,0.13,-0.08,24.53
20340967.0,-2.29,-0.46,6.83,0.14,0.2,0.1,24.53
20363967.0,-1.76,-0.58,6.87,0.01,0.27,0.09,24.53
