,Time (us),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),GyroX (rad/s),GyroY (rad/s),GyroZ (rad/s),Temp (C)
1871968.000000,0.122465,-3.828215,8.336905,-8.689135,-5.674835,-0.320000,24.580000
1894968.000000,1.317465,-5.253215,6.951905,-8.689135,-5.034835,-0.350000,24.670000
1917968.000000,2.494965,-6.670715,6.359405,-7.244135,-3.929835,-0.550000,24.620000
1940968.000000,2.828715,-7.244465,5.538155,-5.336635,-2.952335,-0.710000,24.720000
1963968.000000,2.840590,-7.451340,5.142530,-3.332885,-1.898585,-0.665000,24.720000
1986968.000000,2.851528,-7.549778,5.089718,-0.961010,-0.931710,-0.592500,24.620000
2009968.000000,2.496996,-7.193996,4.673311,1.194928,0.256727,-0.431250,24.670000
2032968.000000,2.329731,-7.406106,5.340108,3.232896,1.745946,-0.190625,24.670000
2055968.000000,2.281098,-7.567160,6.368507,4.891881,3.060556,-0.135312,24.670000
2078968.000000,1.701781,-6.412688,7.707706,5.711373,3.887860,-0.132656,24.670000
2101968.000000,0.542123,-4.800451,8.617305,5.846119,4.186513,-0.026328,24.720000
2124968.000000,0.347294,-4.644333,9.402105,5.948492,4.435839,-0.003164,24.620000
2147968.000000,-0.910120,-3.051274,10.589505,5.044678,4.240502,-0.141582,24.720000
2170968.000000,-2.298828,-0.794745,11.168205,3.592772,3.292833,-0.040791,24.720000
2193968.000000,-2.713181,0.298520,9.387555,3.171818,2.773999,0.159604,24.620000
2216968.000000,-3.070358,1.070153,7.007230,4.241342,3.584582,0.429802,24.580000
2239968.000000,-3.873947,2.035969,6.852068,5.471103,4.654874,0.599901,24.670000
2262968.000000,-4.685741,2.753877,8.299486,5.415984,4.945019,0.574951,24.580000
2285968.000000,-5.531638,4.242831,8.763196,4.758425,4.020092,0.637475,24.670000
2308968.000000,-5.709586,4.677308,7.195050,4.394645,3.272629,0.798738,24.620000
2331968.000000,-5.358561,4.064546,5.570978,4.102755,2.868897,0.699369,24.620000
2354968.000000,-5.423048,4.483166,5.248941,3.061810,2.122031,0.464684,24.720000
2377968.000000,-5.825291,5.922475,5.057923,1.506337,0.848598,0.357342,24.720000
2400968.000000,-5.956413,5.777130,5.137414,0.358601,-0.208119,0.388671,24.670000
2423968.000000,-5.236974,4.629458,5.542160,-0.540267,-0.981477,0.269336,24.770000
2446968.000000,-4.867255,4.020621,6.699532,-2.214701,-1.913156,-0.030332,24.670000
2469968.000000,-5.102395,4.516203,7.438219,-4.261918,-3.003995,-0.140166,24.580000
2492968.000000,-5.154965,4.683994,7.672562,-5.985526,-3.939415,-0.095083,24.720000
2515968.000000,-4.491250,3.017890,8.154733,-6.652331,-4.237125,-0.232542,24.720000
2538968.000000,-3.764392,1.359837,8.515819,-6.880733,-4.230980,-0.476271,24.620000
2561968.000000,-2.570964,-0.614189,9.631362,-6.869934,-3.942908,-0.698135,24.620000
2584968.000000,-1.839249,-1.681202,10.934134,-6.704534,-3.998871,-0.879068,24.620000
2607968.000000,-1.293392,-2.339708,10.885519,-6.446835,-4.141853,-0.959534,24.620000
2630968.000000,-0.670464,-3.148962,9.971212,-5.857985,-4.023344,-0.899767,24.670000
2653968.000000,-0.358999,-3.488588,8.794059,-4.843560,-3.559090,-0.759883,24.670000
2676968.000000,-0.063267,-3.758402,7.185482,-3.266347,-2.701962,-0.469942,24.720000
2699968.000000,0.454599,-4.298308,6.131193,-1.277741,-1.338399,-0.114971,24.720000
2722968.000000,0.968532,-5.283262,6.164049,1.061562,0.303383,0.072515,24.720000
2745968.000000,1.190498,-5.930738,7.235477,3.016213,1.624274,0.061257,24.720000
2768968.000000,0.951482,-5.384477,8.761191,3.388539,2.019720,0.035629,24.670000
2791968.000000,0.541973,-4.371346,9.829048,2.479702,1.497442,0.172814,24.770000
2814968.000000,-0.237781,-3.189780,9.587977,1.910284,1.211304,0.471407,24.670000
2837968.000000,-0.422658,-3.103998,8.522441,2.980574,1.873234,0.560704,24.670000
2860968.000000,-1.220096,-2.346106,8.464673,4.815720,3.194200,0.460352,24.620000
2883968.000000,-1.998816,-1.287161,9.745789,5.868292,4.044682,0.290176,24.720000
2906968.000000,-2.988175,0.762312,10.576347,6.009579,4.179924,0.335088,24.620000
2929968.000000,-3.577855,1.662049,11.046626,5.675222,3.917544,0.407544,24.620000
2952968.000000,-3.932695,2.456917,10.541765,4.858043,3.261355,0.408772,24.720000
